"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Thromboxane-A synthase","TBXAS1","P24557","CHEMBL1835","Cytochrome P450","1.0","1 /  2     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","1.0","6 /  34     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","1.0","7 /  6     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","1.0","76 /  77     "
"Maltase-glucoamylase","MGAM","O43451","CHEMBL2074","Hydrolase","1.0","1 /  1     "
"Serotonin 2a (5-HT2a) receptor","HTR2A","P28223","CHEMBL224","Family A G protein-coupled receptor","1.0","1 /  2     "
"Serotonin 2c (5-HT2c) receptor","HTR2C","P28335","CHEMBL225","Family A G protein-coupled receptor","1.0","1 /  3     "
"Adenosine A1 receptor   (by homology)","ADORA1","P30542","CHEMBL226","Family A G protein-coupled receptor","1.0","6 /  20     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","1.0","94 /  66     "
"Adenosine A2a receptor","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","1.0","5 /  15     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","1.0","10 /  5     "
"Estrogen-related receptor alpha","ESRRA","P11474","CHEMBL3429","Nuclear receptor","1.0","2 /  2     "
"Estrogen-related receptor beta","ESRRB","O95718","CHEMBL3751","Nuclear receptor","1.0","1 /  1     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","1.0","6 /  27     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.559044784358","8 /  12     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.559044784358","10 /  18     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.5510539713","7 /  9     "
"Aldehyde dehydrogenase","ALDH2","P05091","CHEMBL1935","Oxidoreductase","0.54289985377","1 /  47     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.510155858042","6 /  27     "
"Arachidonate 12-lipoxygenase","ALOX12","P18054","CHEMBL3687","Enzyme","0.428280861155","9 /  11     "
"Tyrosinase   (by homology)","TYR","P14679","CHEMBL1973","Oxidoreductase","0.420066875222","2 /  2     "
"Macrophage migration inhibitory factor","MIF","P14174","CHEMBL2085","Enzyme","0.420066875222","1 /  8     "
"Estradiol 17-beta-dehydrogenase 2","HSD17B2","P37059","CHEMBL2789","Enzyme","0.387283728398","10 /  4     "
"Xanthine dehydrogenase","XDH","P47989","CHEMBL1929","Oxidoreductase","0.346270483061","12 /  20     "
"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3","PFKFB3","Q16875","CHEMBL2331053","Enzyme","0.280808559877","2 /  2     "
"Receptor-type tyrosine-protein phosphatase S","PTPRS","Q13332","CHEMBL2396508","Phosphatase","0.247942822879","5 /  7     "
"P-glycoprotein 1","ABCB1","P08183","CHEMBL4302","Primary active transporter","0.231637184894","12 /  39     "
"Arachidonate 15-lipoxygenase","ALOX15","P16050","CHEMBL2903","Enzyme","0.17427075329","6 /  8     "
"NADPH oxidase 4","NOX4","Q9NPH5","CHEMBL1250375","Enzyme","0.157929217109","6 /  6     "
"Carbonyl reductase [NADPH] 1","CBR1","P16152","CHEMBL5586","Enzyme","0.149732593856","2 /  2     "
"Interleukin-2","IL2","P60568","CHEMBL5880","Secreted protein","0.149732593856","0 /  4     "
"Cyclooxygenase-1","PTGS1","P23219","CHEMBL221","Oxidoreductase","0.108770969359","0 /  3     "
