"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Tyrosine-protein kinase FYN","FYN","P06241","CHEMBL1841","Kinase","0.177302605236","5 /  6     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.177302605236","4 /  3     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.15964807511","5 /  5     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.115730507322","4 /  3     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.080569968052","1 /  20     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.080569968052","3 /  73     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.0717871625222","0 /  35     "
"Bile acid receptor FXR","NR1H4","Q96RI1","CHEMBL2047","Nuclear receptor","0.0717871625222","0 /  2     "
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.0717871625222","0 /  14     "
"Arachidonate 15-lipoxygenase","ALOX15","P16050","CHEMBL2903","Enzyme","0.0717871625222","0 /  19     "
"Arachidonate 12-lipoxygenase","ALOX12","P18054","CHEMBL3687","Enzyme","0.0717871625222","0 /  10     "
"Leukotriene B4 receptor 1","LTB4R","Q15722","CHEMBL3911","Family A G protein-coupled receptor","0.0717871625222","0 /  1     "
"Catechol O-methyltransferase   (by homology)","COMT","P21964","CHEMBL2023","Transferase","0.0717871625222","1 /  8     "
"Lysine-specific demethylase 4A","KDM4A","O75164","CHEMBL5896","Eraser","0.0717871625222","4 /  0     "
"Lysine-specific demethylase 3A","KDM3A","Q9Y4C1","CHEMBL1938209","Eraser","0.0717871625222","2 /  0     "
"Lysine-specific demethylase 6B","KDM6B","O15054","CHEMBL1938211","Eraser","0.0717871625222","2 /  0     "
"Alpha-ketoglutarate-dependent dioxygenase FTO","FTO","Q9C0B1","CHEMBL2331065","Oxidoreductase","0.0717871625222","2 /  0     "
"Lysine-specific demethylase 4C","KDM4C","Q9H3R0","CHEMBL6175","Eraser","0.0717871625222","5 /  0     "
"Thyroid hormone receptor alpha","THRA","P10827","CHEMBL1860","Nuclear receptor","0.0717871625222","0 /  25     "
"Thyroid hormone receptor beta-1","THRB","P10828","CHEMBL1947","Nuclear receptor","0.0717871625222","0 /  27     "
"G protein-coupled receptor 44","PTGDR2","Q9Y5Y4","CHEMBL5071","Family A G protein-coupled receptor","0.0717871625222","1 /  0     "
"Endothelin-converting enzyme 1","ECE1","P42892","CHEMBL4791","Protease","0.0717871625222","6 /  0     "
"Glutamate receptor ionotropic kainate 1","GRIK1","P39086","CHEMBL1918","Ligand-gated ion channel","0.0717871625222","33 /  0     "
"Steryl-sulfatase","STS","P08842","CHEMBL3559","Enzyme","0.0717871625222","0 /  37     "
