"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Fatty acid binding protein adipocyte","FABP4","P15090","CHEMBL2083","Fatty acid binding protein family","1.0","5 /  4     "
"Anandamide amidohydrolase","FAAH","O00519","CHEMBL2243","Enzyme","1.0","6 /  17     "
"Peroxisome proliferator-activated receptor gamma","PPARG","P37231","CHEMBL235","Nuclear receptor","1.0","240 /  24     "
"Peroxisome proliferator-activated receptor alpha","PPARA","Q07869","CHEMBL239","Nuclear receptor","1.0","174 /  19     "
"Telomerase reverse transcriptase","TERT","O14746","CHEMBL2916","Enzyme","1.0","1 /  2     "
"Fatty acid binding protein epidermal","FABP5","Q01469","CHEMBL3674","Fatty acid binding protein family","1.0","2 /  2     "
"Peroxisome proliferator-activated receptor delta","PPARD","Q03181","CHEMBL3979","Nuclear receptor","1.0","160 /  12     "
"Fatty acid-binding protein, liver","FABP1","P07148","CHEMBL5421","Fatty acid binding protein family","1.0","1 /  3     "
"Acyl-CoA desaturase","SCD","O00767","CHEMBL5555","Enzyme","0.592041373891","11 /  1     "
"Fatty acid binding protein muscle","FABP3","P05413","CHEMBL3344","Fatty acid binding protein family","0.567514762729","5 /  5     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.166097445484","119 /  60     "
"T-cell protein-tyrosine phosphatase","PTPN2","P17706","CHEMBL3807","Phosphatase","0.157929217109","39 /  20     "
"Cyclooxygenase-1","PTGS1","P23219","CHEMBL221","Oxidoreductase","0.149732593856","1 /  3     "
"Free fatty acid receptor 1","FFAR1","O14842","CHEMBL4422","Family A G protein-coupled receptor","0.149732593856","155 /  3     "
"DNA topoisomerase I","TOP1","P11387","CHEMBL1781","Isomerase","0.141522086267","1 /  3     "
"HMG-CoA reductase","HMGCR","P04035","CHEMBL402","Oxidoreductase","0.141522086267","65 /  36     "
"Prolyl endopeptidase","PREP","P48147","CHEMBL3202","Protease","0.133337961498","0 /  3     "
"Protein-tyrosine phosphatase 1C","PTPN6","P29350","CHEMBL3166","Phosphatase","0.133337961498","1 /  1     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.133337961498","22 /  23     "
"Prostaglandin E synthase","PTGES","O14684","CHEMBL5658","Enzyme","0.133337961498","14 /  14     "
"Phosphodiesterase 4D","PDE4D","Q08499","CHEMBL288","Phosphodiesterase","0.116965063224","33 /  1     "
