"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Peroxisome proliferator-activated receptor alpha","PPARA","Q07869","CHEMBL239","Nuclear receptor","0.482634269369","70 /  19     "
"Peroxisome proliferator-activated receptor delta","PPARD","Q03181","CHEMBL3979","Nuclear receptor","0.482634269369","76 /  12     "
"Anandamide amidohydrolase","FAAH","O00519","CHEMBL2243","Enzyme","0.32477568738","2 /  17     "
"Acyl-CoA desaturase","SCD","O00767","CHEMBL5555","Enzyme","0.316875924388","2 /  1     "
"Peroxisome proliferator-activated receptor gamma","PPARG","P37231","CHEMBL235","Nuclear receptor","0.277371341141","89 /  24     "
"Fatty acid binding protein adipocyte","FABP4","P15090","CHEMBL2083","Fatty acid binding protein family","0.261559713213","2 /  4     "
"Telomerase reverse transcriptase","TERT","O14746","CHEMBL2916","Enzyme","0.261559713213","1 /  2     "
"Fatty acid binding protein epidermal","FABP5","Q01469","CHEMBL3674","Fatty acid binding protein family","0.261559713213","2 /  2     "
"Fatty acid-binding protein, liver","FABP1","P07148","CHEMBL5421","Fatty acid binding protein family","0.261559713213","1 /  3     "
"Fatty acid binding protein muscle","FABP3","P05413","CHEMBL3344","Fatty acid binding protein family","0.174646371539","2 /  5     "
"Free fatty acid receptor 1","FFAR1","O14842","CHEMBL4422","Family A G protein-coupled receptor","0.150981810223","65 /  3     "
"Cyclooxygenase-1","PTGS1","P23219","CHEMBL221","Oxidoreductase","0.143102156498","0 /  3     "
"Prolyl endopeptidase","PREP","P48147","CHEMBL3202","Protease","0.143102156498","0 /  3     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.135202128368","19 /  60     "
"T-cell protein-tyrosine phosphatase","PTPN2","P17706","CHEMBL3807","Phosphatase","0.135202128368","9 /  20     "
"Protein-tyrosine phosphatase 1C","PTPN6","P29350","CHEMBL3166","Phosphatase","0.119403562123","1 /  1     "
"HMG-CoA reductase","HMGCR","P04035","CHEMBL402","Oxidoreductase","0.119403562123","25 /  36     "
"Phospholipase A2 group 1B","PLA2G1B","P04054","CHEMBL4426","Enzyme","0.119403562123","0 /  1     "
"Low molecular weight phosphotyrosine protein phosphatase","ACP1","P24666","CHEMBL4903","Phosphatase","0.119403562123","0 /  1     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.119403562123","0 /  7     "
"Androgen Receptor   (by homology)","AR","P10275","CHEMBL1871","Nuclear receptor","0.119403562123","0 /  126     "
"Cannabinoid receptor 1   (by homology)","CNR1","P21554","CHEMBL218","Family A G protein-coupled receptor","0.119403562123","0 /  24     "
"Carboxylesterase 2","CES2","O00748","CHEMBL3180","Enzyme","0.119403562123","2 /  14     "
"LXR-alpha","NR1H3","Q13133","CHEMBL2808","Nuclear receptor","0.119403562123","0 /  20     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.11150186548","0 /  259     "
"Dual specificity phosphatase Cdc25A","CDC25A","P30304","CHEMBL3775","Phosphatase","0.11150186548","13 /  16     "
"Dual specificity phosphatase Cdc25B","CDC25B","P30305","CHEMBL4804","Phosphatase","0.11150186548","6 /  6     "
"CD81 antigen","CD81","P60033","CHEMBL1075180","Surface antigen","0.11150186548","0 /  1     "
"Protein kinase C eta","PRKCH","P24723","CHEMBL3616","Kinase","0.11150186548","0 /  1     "
"11-beta-hydroxysteroid dehydrogenase 2","HSD11B2","P80365","CHEMBL3746","Enzyme","0.11150186548","0 /  19     "
"Corticosteroid binding globulin","SERPINA6","P08185","CHEMBL2421","Secreted protein","0.11150186548","0 /  23     "
"Testis-specific androgen-binding protein","SHBG","P04278","CHEMBL3305","Secreted protein","0.11150186548","0 /  55     "
"Glucose-6-phosphate 1-dehydrogenase","G6PD","P11413","CHEMBL5347","Enzyme","0.11150186548","0 /  7     "
"Cytochrome P450 51   (by homology)","CYP51A1","Q16850","CHEMBL3849","Cytochrome P450","0.11150186548","0 /  2     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.11150186548","7 /  23     "
"DNA topoisomerase I","TOP1","P11387","CHEMBL1781","Isomerase","0.11150186548","1 /  3     "
"Phosphodiesterase 4D","PDE4D","Q08499","CHEMBL288","Phosphodiesterase","0.11150186548","9 /  1     "
"Receptor-type tyrosine-protein phosphatase F (LAR)","PTPRF","P10586","CHEMBL3521","Membrane receptor","0.11150186548","4 /  1     "
"Nitric oxide synthase, inducible","NOS2","P35228","CHEMBL4481","Enzyme","0.11150186548","0 /  20     "
"Prostaglandin E synthase","PTGES","O14684","CHEMBL5658","Enzyme","0.11150186548","1 /  14     "
"Vanilloid receptor","TRPV1","Q8NER1","CHEMBL4794","Voltage-gated ion channel","0.11150186548","0 /  4     "
"Prostanoid EP2 receptor   (by homology)","PTGER2","P43116","CHEMBL1881","Family A G protein-coupled receptor","0.11150186548","20 /  24     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.11150186548","0 /  46     "
"Sigma opioid receptor","SIGMAR1","Q99720","CHEMBL287","Membrane receptor","0.11150186548","0 /  4     "
"Cytochrome P450 17A1","CYP17A1","P05093","CHEMBL3522","Cytochrome P450","0.11150186548","0 /  43     "
"Leukotriene B4 receptor 1","LTB4R","Q15722","CHEMBL3911","Family A G protein-coupled receptor","0.11150186548","14 /  6     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.11150186548","1 /  42     "
"Nuclear receptor ROR-gamma","RORC","P51449","CHEMBL1741186","Nuclear receptor","0.11150186548","1 /  10     "
"Dopamine transporter","SLC6A3","Q01959","CHEMBL238","Electrochemical transporter","0.11150186548","0 /  1     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.11150186548","0 /  3     "
"MAP kinase ERK1","MAPK3","P27361","CHEMBL3385","Kinase","0.11150186548","0 /  1     "
"Protein-tyrosine phosphatase 2C","PTPN11","Q06124","CHEMBL3864","Phosphatase","0.11150186548","8 /  2     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.11150186548","12 /  36     "
"Butyrylcholinesterase","BCHE","P06276","CHEMBL1914","Hydrolase","0.11150186548","0 /  2     "
"Beta-secretase 1","BACE1","P56817","CHEMBL4822","Protease","0.11150186548","0 /  2     "
"Nuclear receptor subfamily 1 group I member 3   (by homology)","NR1I3","Q14994","CHEMBL5503","Nuclear receptor","0.11150186548","0 /  2     "
"DNA topoisomerase II alpha","TOP2A","P11388","CHEMBL1806","Isomerase","0.11150186548","0 /  2     "
"DNA polymerase beta","POLB","P06746","CHEMBL2392","Enzyme","0.11150186548","1 /  8     "
"SUMO-activating enzyme","SAE1 UBA2","Q9UBE0 Q9UBT2","CHEMBL2095174","Enzyme","0.11150186548","0 /  1     "
"Squalene synthetase   (by homology)","FDFT1","P37268","CHEMBL3338","Enzyme","0.11150186548","0 /  6     "
"Prostanoid IP receptor","PTGIR","P43119","CHEMBL1995","Family A G protein-coupled receptor","0.11150186548","14 /  8     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.11150186548","0 /  39     "
"Muscarinic acetylcholine receptor M2","CHRM2","P08172","CHEMBL211","Family A G protein-coupled receptor","0.11150186548","0 /  1     "
"Acetylcholinesterase","ACHE","P22303","CHEMBL220","Hydrolase","0.11150186548","0 /  2     "
"Norepinephrine transporter","SLC6A2","P23975","CHEMBL222","Electrochemical transporter","0.11150186548","0 /  1     "
"Serotonin transporter","SLC6A4","P31645","CHEMBL228","Electrochemical transporter","0.11150186548","0 /  5     "
"Cytochrome P450 2C19","CYP2C19","P33261","CHEMBL3622","Cytochrome P450","0.11150186548","0 /  4     "
"Prostanoid EP1 receptor   (by homology)","PTGER1","P34995","CHEMBL1811","Family A G protein-coupled receptor","0.11150186548","7 /  12     "
"Steroid 5-alpha-reductase 2","SRD5A2","P31213","CHEMBL1856","Oxidoreductase","0.11150186548","1 /  19     "
"Progesterone receptor","PGR","P06401","CHEMBL208","Nuclear receptor","0.11150186548","1 /  46     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.11150186548","1 /  4     "
"Indoleamine 2,3-dioxygenase","IDO1","P14902","CHEMBL4685","Enzyme","0.11150186548","0 /  1     "
"Nuclear receptor ROR-alpha","RORA","P35398","CHEMBL5868","Nuclear receptor","0.11150186548","0 /  4     "
"Protein farnesyltransferase","FNTA FNTB","P49354 P49356","CHEMBL2094108","Enzyme","0.11150186548","3 /  14     "
"Bile acid receptor FXR","NR1H4","Q96RI1","CHEMBL2047","Nuclear receptor","0.11150186548","24 /  9     "
"Acyl coenzyme A:cholesterol acyltransferase","CES1","P23141","CHEMBL2265","Enzyme","0.11150186548","0 /  4     "
"Niemann-Pick C1-like protein 1","NPC1L1","Q9UHC9","CHEMBL2027","Other membrane protein","0.11150186548","1 /  11     "
"Prostanoid EP4 receptor","PTGER4","P35408","CHEMBL1836","Family A G protein-coupled receptor","0.11150186548","15 /  9     "
"Mineralocorticoid receptor","NR3C2","P08235","CHEMBL1994","Nuclear receptor","0.11150186548","1 /  23     "
"Solute carrier family 22 member 6   (by homology)","SLC22A6","Q4U2R8","CHEMBL1641347","Electrochemical transporter","0.11150186548","0 /  2     "
"Squalene monooxygenase","SQLE","Q14534","CHEMBL3592","Enzyme","0.0","0 /  4     "
"Glucagon receptor","GCGR","P47871","CHEMBL1985","Family B G protein-coupled receptor","0.0","76 /  0     "
"Sterol regulatory element-binding protein 2","SREBF2","Q12772","CHEMBL1795166","Unclassified protein","0.0","0 /  1     "
"Cathepsin D","CTSD","P07339","CHEMBL2581","Protease","0.0","0 /  1     "
"Epoxide hydrolase 1","EPHX1","P07099","CHEMBL1968","Protease","0.0","4 /  0     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.0","26 /  12     "
"Glutamate receptor ionotropic kainate 1","GRIK1","P39086","CHEMBL1918","Ligand-gated ion channel","0.0","0 /  13     "
"Glutamate receptor ionotropic kainate 2","GRIK2","Q13002","CHEMBL3683","Ligand-gated ion channel","0.0","0 /  4     "
"Arachidonate 12-lipoxygenase","ALOX12","P18054","CHEMBL3687","Enzyme","0.0","0 /  2     "
"Gastric inhibitory polypeptide receptor","GIPR","P48546","CHEMBL4383","Family B G protein-coupled receptor","0.0","13 /  0     "
"Steroid 5-alpha-reductase 1","SRD5A1","P18405","CHEMBL1787","Oxidoreductase","0.0","0 /  6     "
"Pregnane X receptor","NR1I2","O75469","CHEMBL3401","Nuclear receptor","0.0","0 /  3     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.0","0 /  12     "
"Glucagon","GCG","P01275","CHEMBL5736","Unclassified protein","0.0","18 /  0     "
"Glucagon-like peptide 1 receptor","GLP1R","P43220","CHEMBL1784","Family B G protein-coupled receptor","0.0","2 /  0     "
"Interleukin-6","IL6","P05231","CHEMBL1795129","Secreted protein","0.0","0 /  1     "
"ADAM17","ADAM17","P78536","CHEMBL3706","Protease","0.0","0 /  1     "
"Glutamine synthetase","GLUL","P15104","CHEMBL4612","Ligase","0.0","0 /  1     "
"G-protein coupled bile acid receptor 1","GPBAR1","Q8TDU6","CHEMBL5409","Family A G protein-coupled receptor","0.0","0 /  14     "
"Transient receptor potential cation channel subfamily A member 1","TRPA1","O75762","CHEMBL6007","Voltage-gated ion channel","0.0","0 /  2     "
