"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Platelet activating factor receptor","PTAFR","P25105","CHEMBL250","Family A G protein-coupled receptor","0.133683659669","0 /  30     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.125572121814","14 /  60     "
"Induced myeloid leukemia cell differentiation protein Mcl-1","MCL1","Q07820","CHEMBL4361","Other cytosolic protein","0.109339753231","2 /  1     "
"c-Jun N-terminal kinase 2","MAPK9","P45984","CHEMBL4179","Kinase","0.109339753231","6 /  2     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.109339753231","43 /  0     "
"Serine/threonine-protein kinase WEE1","WEE1","P30291","CHEMBL5491","Kinase","0.109339753231","15 /  0     "
"Testis-specific androgen-binding protein","SHBG","P04278","CHEMBL3305","Secreted protein","0.109339753231","2 /  8     "
"Sodium/glucose cotransporter 2","SLC5A2","P31639","CHEMBL3884","Electrochemical transporter","0.109339753231","28 /  245     "
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.109339753231","161 /  48     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.109339753231","42 /  0     "
"Cyclin-dependent kinase 1","CDK1","P06493","CHEMBL308","Kinase","0.109339753231","35 /  0     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.109339753231","20 /  0     "
"Leucine-rich repeat serine/threonine-protein kinase 2","LRRK2","Q5S007","CHEMBL1075104","Kinase","0.109339753231","16 /  0     "
"Serotonin transporter","SLC6A4","P31645","CHEMBL228","Electrochemical transporter","0.109339753231","59 /  92     "
"Sodium channel protein type IX alpha subunit","SCN9A","Q15858","CHEMBL4296","Voltage-gated ion channel","0.109339753231","97 /  2     "
"Hypoxia-inducible factor 1 alpha","HIF1A","Q16665","CHEMBL4261","Transcription factor","0.0","3 /  4     "
"Cystic fibrosis transmembrane conductance regulator","CFTR","P13569","CHEMBL4051","Other ion channel","0.0","4 /  0     "
"Maternal embryonic leucine zipper kinase","MELK","Q14680","CHEMBL4578","Kinase","0.0","3 /  0     "
"Dual specificity mitogen-activated protein kinase kinase 1","MAP2K1","Q02750","CHEMBL3587","Kinase","0.0","63 /  1     "
"Adenosine deaminase","ADA","P00813","CHEMBL1910","Hydrolase","0.0","4 /  0     "
"Dipeptidyl peptidase IV","DPP4","P27487","CHEMBL284","Protease","0.0","54 /  0     "
"Immunoglobulin epsilon Fc receptor","FCER2","P06734","CHEMBL2940","Membrane receptor","0.0","7 /  0     "
"Dipeptidyl peptidase II","DPP7","Q9UHL4","CHEMBL3976","Protease","0.0","6 /  0     "
"Dipeptidyl peptidase VIII","DPP8","Q6V1X1","CHEMBL4657","Protease","0.0","13 /  0     "
"PI3-kinase p110-alpha/p85-alpha","PIK3CA PIK3R1","P42336 P27986","CHEMBL2111367","Enzyme","0.0","8 /  0     "
"Cystinyl aminopeptidase","LNPEP","Q9UIQ6","CHEMBL2693","Protease","0.0","1 /  0     "
"Serine/threonine-protein kinase/endoribonuclease IRE1","ERN1","O75460","CHEMBL1163101","Enzyme","0.0","7 /  0     "
"Matrix metalloproteinase 7","MMP7","P09237","CHEMBL4073","Protease","0.0","15 /  0     "
"MAP kinase signal-integrating kinase 2","MKNK2","Q9HBH9","CHEMBL4204","Kinase","0.0","8 /  0     "
"Mitogen-activated protein kinase kinase kinase 14","MAP3K14","Q99558","CHEMBL5888","Kinase","0.0","55 /  0     "
"Free fatty acid receptor 1","FFAR1","O14842","CHEMBL4422","Family A G protein-coupled receptor","0.0","0 /  59     "
"Motilin receptor","MLNR","O43193","CHEMBL2203","Family A G protein-coupled receptor","0.0","1 /  0     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.0","76 /  0     "
"PI3-kinase p110-alpha subunit","PIK3CA","P42336","CHEMBL4005","Enzyme","0.0","151 /  0     "
"Threonyl-tRNA synthetase","TARS","P26639","CHEMBL3391","Enzyme","0.0","12 /  0     "
"Acyl-protein thioesterase 1","LYPLA1","O75608","CHEMBL1681631","Enzyme","0.0","0 /  1     "
"Acyl-protein thioesterase 2","LYPLA2","O95372","CHEMBL1932891","Enzyme","0.0","0 /  1     "
"Adenosine A2a receptor","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.0","30 /  0     "
"Brain adenylate cyclase 1","ADCY1","Q08828","CHEMBL2899","Enzyme","0.0","15 /  0     "
"Histone deacetylase 6","HDAC6","Q9UBN7","CHEMBL1865","Eraser","0.0","11 /  0     "
"Histone deacetylase 2","HDAC2","Q92769","CHEMBL1937","Eraser","0.0","8 /  0     "
"Trypsin I   (by homology)","PRSS1","P07477","CHEMBL209","Protease","0.0","11 /  0     "
"Nerve growth factor receptor Trk-A","NTRK1","P04629","CHEMBL2815","Kinase","0.0","39 /  0     "
"Histone deacetylase 1","HDAC1","Q13547","CHEMBL325","Eraser","0.0","24 /  0     "
"Trypsin III   (by homology)","PRSS3","P35030","CHEMBL4551","Protease","0.0","5 /  0     "
"Macrophage colony stimulating factor receptor   (by homology)","CSF1R","P07333","CHEMBL1844","Kinase","0.0","24 /  0     "
"Coagulation factor IX","F9","P00740","CHEMBL2016","Protease","0.0","4 /  0     "
"Tyrosine-protein kinase JAK1","JAK1","P23458","CHEMBL2835","Kinase","0.0","29 /  0     "
"Tyrosine-protein kinase JAK2","JAK2","O60674","CHEMBL2971","Kinase","0.0","37 /  0     "
"Toll-like receptor 4   (by homology)","TLR4","O00206","CHEMBL5255","Toll-like and Il-1 receptors","0.0","9 /  0     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.0","1 /  0     "
"Interleukin-8 receptor B","CXCR2","P25025","CHEMBL2434","Family A G protein-coupled receptor","0.0","25 /  0     "
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.0","26 /  0     "
"Serine/threonine-protein kinase PLK4","PLK4","O00444","CHEMBL3788","Kinase","0.0","2 /  0     "
"Interleukin-8 receptor A","CXCR1","P25024","CHEMBL4029","Family A G protein-coupled receptor","0.0","12 /  0     "
"Cyclin-dependent kinase 5/CDK5 activator 1","CDK5","Q00535","CHEMBL4036","Kinase","0.0","2 /  0     "
"Tyrosine-protein kinase receptor UFO","AXL","P30530","CHEMBL4895","Kinase","0.0","3 /  0     "
"Serine/threonine-protein kinase PAK 3","PAK3","O75914","CHEMBL2999","Kinase","0.0","2 /  0     "
"Serine/threonine-protein kinase PAK 2","PAK2","Q13177","CHEMBL4487","Kinase","0.0","2 /  0     "
"Serine/threonine-protein kinase PAK 1","PAK1","Q13153","CHEMBL4600","Kinase","0.0","4 /  0     "
"Serine/threonine-protein kinase Aurora-A","AURKA","O14965","CHEMBL4722","Kinase","0.0","27 /  0     "
"Dihydrofolate reductase   (by homology)","DHFR","P00374","CHEMBL202","Oxidoreductase","0.0","12 /  0     "
"Glucose transporter","SLC2A1","P11166","CHEMBL2535","Electrochemical transporter","0.0","2 /  0     "
"P2X purinoceptor 3","P2RX3","P56373","CHEMBL2998","Ligand-gated ion channel","0.0","39 /  0     "
"Tyrosine-protein kinase TYK2","TYK2","P29597","CHEMBL3553","Kinase","0.0","13 /  0     "
"Fructose-1,6-bisphosphatase","FBP1","P09467","CHEMBL3975","Enzyme","0.0","4 /  0     "
"Purine nucleoside phosphorylase","PNP","P00491","CHEMBL4338","Enzyme","0.0","20 /  0     "
"Acyl coenzyme A:cholesterol acyltransferase 1","SOAT1","P35610","CHEMBL2782","Enzyme","0.0","1 /  1     "
"Acyl coenzyme A:cholesterol acyltransferase 2","SOAT2","O75908","CHEMBL4465","Enzyme","0.0","1 /  1     "
"Cathepsin (V and K)","CTSV","O60911","CHEMBL3272","Protease","0.0","2 /  0     "
"Dual specificity phosphatase Cdc25B","CDC25B","P30305","CHEMBL4804","Phosphatase","0.0","2 /  0     "
"Cytochrome P450 51","CYP51A1","Q16850","CHEMBL3849","Cytochrome P450","0.0","1 /  0     "
"Ephrin receptor","EPHB4","P54760","CHEMBL5147","Kinase","0.0","10 /  0     "
"Angiotensin-converting enzyme","ACE","P12821","CHEMBL1808","Protease","0.0","3 /  0     "
"Rho-associated protein kinase 2","ROCK2","O75116","CHEMBL2973","Kinase","0.0","16 /  0     "
"Rho-associated protein kinase 1","ROCK1","Q13464","CHEMBL3231","Kinase","0.0","5 /  0     "
"LIM domain kinase 1","LIMK1","P53667","CHEMBL3836","Kinase","0.0","7 /  0     "
"Matrix metalloproteinase 8","MMP8","P22894","CHEMBL4588","Protease","0.0","30 /  0     "
"Tyrosine-protein kinase ABL","ABL1","P00519","CHEMBL1862","Kinase","0.0","15 /  0     "
"PI3-kinase p110-delta subunit","PIK3CD","O00329","CHEMBL3130","Enzyme","0.0","32 /  0     "
"DNA-dependent protein kinase","PRKDC","P78527","CHEMBL3142","Kinase","0.0","21 /  0     "
"PI3-kinase p110-beta subunit","PIK3CB","P42338","CHEMBL3145","Enzyme","0.0","40 /  0     "
"Tyrosine-protein kinase HCK","HCK","P08631","CHEMBL3234","Kinase","0.0","5 /  0     "
"PI3-kinase p110-gamma subunit","PIK3CG","P48736","CHEMBL3267","Enzyme","0.0","42 /  0     "
"PI4-kinase beta subunit","PI4KB","Q9UBF8","CHEMBL3268","Enzyme","0.0","5 /  0     "
"MAP kinase ERK1","MAPK3","P27361","CHEMBL3385","Kinase","0.0","16 /  0     "
"Serine/threonine-protein kinase B-raf","BRAF","P15056","CHEMBL5145","Kinase","0.0","17 /  0     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.0","2 /  0     "
"DNA topoisomerase I","TOP1","P11387","CHEMBL1781","Isomerase","0.0","17 /  0     "
"Eukaryotic translation initiation factor 2-alpha kinase 3","EIF2AK3","Q9NZJ5","CHEMBL6030","Kinase","0.0","5 /  0     "
"Sorbitol dehydrogenase","SORD","Q00796","CHEMBL2275","Enzyme","0.0","20 /  0     "
"Serine/threonine-protein kinase AKT2","AKT2","P31751","CHEMBL2431","Kinase","0.0","11 /  0     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.0","32 /  0     "
"Serotonin 1a (5-HT1a) receptor","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.0","50 /  8     "
"Serine/threonine-protein kinase Sgk1","SGK1","O00141","CHEMBL2343","Kinase","0.0","28 /  0     "
"C-C chemokine receptor type 1","CCR1","P32246","CHEMBL2413","Family A G protein-coupled receptor","0.0","24 /  0     "
"Tyrosine-protein kinase ITK/TSK","ITK","Q08881","CHEMBL2959","Kinase","0.0","12 /  0     "
"Mitogen-activated protein kinase kinase kinase kinase 4","MAP4K4","O95819","CHEMBL6166","Kinase","0.0","7 /  0     "
"Tyrosine-protein kinase SYK","SYK","P43405","CHEMBL2599","Kinase","0.0","32 /  0     "
"Cyclin-dependent kinase 4","CDK4","P11802","CHEMBL331","Kinase","0.0","4 /  0     "
