"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Nuclear receptor subfamily 4 group A member 1","NR4A1","P22736","CHEMBL1293229","Nuclear receptor","0.118277084772","0 /  1     "
"Neprilysin","MME","P08473","CHEMBL1944","Protease","0.101613854776","15 /  0     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.101613854776","152 /  0     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.101613854776","255 /  0     "
"Matrix metalloproteinase 1","MMP1","P03956","CHEMBL332","Protease","0.101613854776","327 /  0     "
"ADAM17","ADAM17","P78536","CHEMBL3706","Protease","0.101613854776","154 /  0     "
"PI3-kinase p110-alpha subunit","PIK3CA","P42336","CHEMBL4005","Enzyme","0.101613854776","294 /  0     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.101613854776","175 /  0     "
"Matrix metalloproteinase 7","MMP7","P09237","CHEMBL4073","Protease","0.101613854776","55 /  0     "
"Matrix metalloproteinase 8","MMP8","P22894","CHEMBL4588","Protease","0.101613854776","117 /  0     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.101613854776","133 /  0     "
"Alkaline phosphatase, tissue-nonspecific isozyme","ALPL","P05186","CHEMBL5979","Enzyme","0.101613854776","8 /  0     "
"Phospholipase A-2-activating protein","PLAA","Q9Y263","CHEMBL6114","Unclassified protein","0.101613854776","1 /  0     "
"PI3-kinase p110-beta subunit","PIK3CB","P42338","CHEMBL3145","Enzyme","0.101613854776","80 /  0     "
"PI3-kinase p110-gamma subunit","PIK3CG","P48736","CHEMBL3267","Enzyme","0.101613854776","103 /  0     "
"Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing beta polypeptide","PIK3C2B","O00750","CHEMBL5554","Enzyme","0.101613854776","4 /  0     "
"Cyclin-dependent kinase 2/cyclin A","CDK2 CCNA1 CCNA2","P24941 P78396 P20248","CHEMBL2094128","Other cytosolic protein","0.101613854776","45 /  0     "
"Tyrosine-protein kinase JAK3","JAK3","P52333","CHEMBL2148","Kinase","0.101613854776","122 /  0     "
"Tyrosine-protein kinase JAK1","JAK1","P23458","CHEMBL2835","Kinase","0.101613854776","157 /  0     "
"Tyrosine-protein kinase JAK2","JAK2","O60674","CHEMBL2971","Kinase","0.101613854776","182 /  0     "
"Tyrosine-protein kinase TYK2","TYK2","P29597","CHEMBL3553","Kinase","0.101613854776","49 /  0     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.101613854776","60 /  2     "
"Serine/threonine-protein kinase/endoribonuclease IRE1","ERN1","O75460","CHEMBL1163101","Enzyme","0.101613854776","17 /  0     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.101613854776","90 /  0     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.101613854776","22 /  0     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.101613854776","23 /  0     "
"Bromodomain-containing protein 4","BRD4","O60885","CHEMBL1163125","Reader","0.101613854776","64 /  0     "
"Tyrosine kinase non-receptor protein 2","TNK2","Q07912","CHEMBL4599","Kinase","0.101613854776","12 /  0     "
"CREB-binding protein/p53","CREBBP","Q92793","CHEMBL5747","Writer","0.101613854776","12 /  0     "
"Cyclin-dependent kinase 1/cyclin B","CCNB3 CDK1 CCNB1 CCNB2","Q8WWL7 P06493 P14635 O95067","CHEMBL2094127","Other cytosolic protein","0.101613854776","10 /  0     "
"Ribosomal protein S6 kinase alpha 3","RPS6KA3","P51812","CHEMBL2345","Kinase","0.101613854776","6 /  0     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.101613854776","10 /  0     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.101613854776","16 /  0     "
"Eukaryotic translation initiation factor 2-alpha kinase 3","EIF2AK3","Q9NZJ5","CHEMBL6030","Kinase","0.101613854776","24 /  0     "
"Lysine-specific histone demethylase 1","KDM1A","O60341","CHEMBL6136","Eraser","0.101613854776","5 /  0     "
"Dopamine D4 receptor","DRD4","P21917","CHEMBL219","Family A G protein-coupled receptor","0.101613854776","20 /  0     "
"Dopamine D3 receptor","DRD3","P35462","CHEMBL234","Family A G protein-coupled receptor","0.101613854776","24 /  0     "
"Histone deacetylase 2","HDAC2","Q92769","CHEMBL1937","Eraser","0.101613854776","29 /  0     "
"Carboxypeptidase B","CPB1","P15086","CHEMBL2552","Protease","0.101613854776","1 /  0     "
"Histone deacetylase 1","HDAC1","Q13547","CHEMBL325","Eraser","0.101613854776","80 /  0     "
"PI3-kinase p110-delta subunit","PIK3CD","O00329","CHEMBL3130","Enzyme","0.101613854776","67 /  0     "
"Inosine-5'-monophosphate dehydrogenase 2","IMPDH2","P12268","CHEMBL2002","Oxidoreductase","0.101613854776","70 /  0     "
"Solute carrier family 22 member 12","SLC22A12","Q96S37","CHEMBL6120","Electrochemical transporter","0.101613854776","6 /  0     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.101613854776","2 /  1     "
"Carbonic anhydrase XIII   (by homology)","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.101613854776","20 /  2     "
"Leucine-rich repeat serine/threonine-protein kinase 2","LRRK2","Q5S007","CHEMBL1075104","Kinase","0.101613854776","130 /  0     "
"Signal transducer and activator of transcription 3","STAT3","P40763","CHEMBL4026","Transcription factor","0.101613854776","10 /  0     "
"LDL-associated phospholipase A2","PLA2G7","Q13093","CHEMBL3514","Enzyme","0.101613854776","38 /  0     "
"Heat shock protein HSP 90-alpha","HSP90AA1","P07900","CHEMBL3880","Other cytosolic protein","0.101613854776","25 /  0     "
"Neuropeptide Y receptor type 5","NPY5R","Q15761","CHEMBL4561","Family A G protein-coupled receptor","0.101613854776","14 /  0     "
"MAP kinase ERK2","MAPK1","P28482","CHEMBL4040","Kinase","0.101613854776","145 /  0     "
"DNA-dependent protein kinase","PRKDC","P78527","CHEMBL3142","Kinase","0.101613854776","27 /  0     "
"Catechol O-methyltransferase","COMT","P21964","CHEMBL2023","Transferase","0.101613854776","12 /  0     "
"GABA-A receptor; alpha-3/beta-3/gamma-2","GABRB3 GABRA3 GABRG2","P28472 P34903 P18507","CHEMBL2094120","Ligand-gated ion channel","0.101613854776","8 /  0     "
"GABA-A receptor; alpha-1/beta-3/gamma-2","GABRB3 GABRG2 GABRA1","P28472 P18507 P14867","CHEMBL2094121","Ligand-gated ion channel","0.101613854776","8 /  0     "
"GABA-A receptor; alpha-5/beta-3/gamma-2","GABRB3 GABRG2 GABRA5","P28472 P18507 P31644","CHEMBL2094122","Ligand-gated ion channel","0.101613854776","11 /  0     "
"GABA-A receptor; alpha-2/beta-3/gamma-2","GABRA2 GABRB3 GABRG2","P47869 P28472 P18507","CHEMBL2094130","Ligand-gated ion channel","0.101613854776","8 /  0     "
"GABA-A receptor; alpha-6/beta-3/gamma-2","GABRG2 GABRB3 GABRA6","P18507 P28472 Q16445","CHEMBL2095190","Ligand-gated ion channel","0.101613854776","1 /  0     "
"Platelet activating factor receptor","PTAFR","P25105","CHEMBL250","Family A G protein-coupled receptor","0.101613854776","30 /  0     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.101613854776","63 /  0     "
"NACHT, LRR and PYD domains-containing protein 3","NLRP3","Q96P20","CHEMBL1741208","Unclassified protein","0.101613854776","1 /  0     "
"Cystinyl aminopeptidase","LNPEP","Q9UIQ6","CHEMBL2693","Protease","0.101613854776","1 /  0     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.101613854776","78 /  0     "
"Cyclin-dependent kinase 1","CDK1","P06493","CHEMBL308","Kinase","0.101613854776","76 /  0     "
"Caspase-8","CASP8","Q14790","CHEMBL3776","Protease","0.101613854776","79 /  0     "
"Phosphodiesterase 10A","PDE10A","Q9Y233","CHEMBL4409","Phosphodiesterase","0.101613854776","280 /  0     "
"Caspase-1","CASP1","P29466","CHEMBL4801","Protease","0.101613854776","112 /  0     "
"Plectin","PLEC","Q15149","CHEMBL1293240","Unclassified protein","0.101613854776","1 /  0     "
"Phosphodiesterase 4B","PDE4B","Q07343","CHEMBL275","Phosphodiesterase","0.101613854776","20 /  0     "
"Cyclin-dependent kinase 1/cyclin B1","CDK1 CCNB1","P06493 P14635","CHEMBL1907602","Other cytosolic protein","0.101613854776","7 /  0     "
"Cyclin-dependent kinase 2/cyclin E1","CCNE1 CDK2","P24864 P24941","CHEMBL1907605","Kinase","0.101613854776","23 /  0     "
"Calpain 1","CAPN1","P07384","CHEMBL3891","Protease","0.101613854776","24 /  0     "
"Inhibitor of apoptosis protein 3","XIAP","P98170","CHEMBL4198","Other cytosolic protein","0.101613854776","12 /  0     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.101613854776","119 /  17     "
"Dual specificty protein kinase CLK1","CLK1","P49759","CHEMBL4224","Kinase","0.101613854776","18 /  0     "
"Interleukin-8 receptor B","CXCR2","P25025","CHEMBL2434","Family A G protein-coupled receptor","0.101613854776","92 /  0     "
"Rho-associated protein kinase 2","ROCK2","O75116","CHEMBL2973","Kinase","0.101613854776","28 /  0     "
"Interleukin-8 receptor A","CXCR1","P25024","CHEMBL4029","Family A G protein-coupled receptor","0.101613854776","18 /  0     "
"Tyrosine-protein kinase ABL","ABL1","P00519","CHEMBL1862","Kinase","0.101613854776","32 /  0     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.101613854776","161 /  0     "
"Protein farnesyltransferase","FNTA FNTB","P49354 P49356","CHEMBL2094108","Enzyme","0.101613854776","58 /  0     "
"Metabotropic glutamate receptor 5","GRM5","P41594","CHEMBL3227","Family C G protein-coupled receptor","0.101613854776","44 /  0     "
"Tyrosine-protein kinase HCK","HCK","P08631","CHEMBL3234","Kinase","0.101613854776","11 /  0     "
"PI4-kinase beta subunit","PI4KB","Q9UBF8","CHEMBL3268","Enzyme","0.101613854776","8 /  0     "
"Fructose-1,6-bisphosphatase","FBP1","P09467","CHEMBL3975","Enzyme","0.101613854776","33 /  0     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.101613854776","57 /  0     "
"Sodium/glucose cotransporter 1","SLC5A1","P13866","CHEMBL4979","Electrochemical transporter","0.101613854776","1 /  0     "
"Ephrin receptor","EPHB4","P54760","CHEMBL5147","Kinase","0.101613854776","14 /  0     "
"Serine/threonine-protein kinase WEE1","WEE1","P30291","CHEMBL5491","Kinase","0.101613854776","24 /  0     "
"Tyrosine-protein kinase ITK/TSK","ITK","Q08881","CHEMBL2959","Kinase","0.101613854776","27 /  0     "
"Sulfonylurea receptor 2","ABCC9","O60706","CHEMBL1971","Primary active transporter","0.101613854776","37 /  0     "
"PI3-kinase p110-alpha/p85-alpha","PIK3CA PIK3R1","P42336 P27986","CHEMBL2111367","Enzyme","0.101613854776","14 /  0     "
"GABA receptor alpha-5 subunit","GABRA5","P31644","CHEMBL5112","Ligand-gated ion channel","0.101613854776","10 /  0     "
"Indoleamine 2,3-dioxygenase","IDO1","P14902","CHEMBL4685","Enzyme","0.101613854776","11 /  7     "
"Gamma-secretase","PSEN2 PSENEN NCSTN APH1A PSEN1 APH1B","P49810 Q9NZ42 Q92542 Q96BI3 P49768 Q8WW43","CHEMBL2094135","Protease","0.101613854776","89 /  0     "
