"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Insulin-degrading enzyme","IDE","P14735","CHEMBL1293287","Enzyme","0.956190835638","3 /  2     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.128639647928","19 /  221     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.109507900685","18 /  1     "
"Epoxide hydrolase 1","EPHX1","P07099","CHEMBL1968","Protease","0.109507900685","0 /  84     "
"Protein-arginine N-methyltransferase 1","PRMT1","Q99873","CHEMBL5524","Writer","0.0619466223505","1 /  1     "
"Glucose-6-phosphate 1-dehydrogenase","G6PD","P11413","CHEMBL5347","Enzyme","0.0428942118511","0 /  4     "
"Thromboxane-A synthase","TBXAS1","P24557","CHEMBL1835","Cytochrome P450","0.0428942118511","185 /  0     "
"Carboxypeptidase B2 isoform A","CPB2","Q96IY4","CHEMBL3419","Protease","0.0428942118511","18 /  36     "
"Cyclooxygenase-1","PTGS1","P23219","CHEMBL221","Oxidoreductase","0.0428942118511","57 /  0     "
"Glutamate carboxypeptidase II","FOLH1","Q04609","CHEMBL1892","Protease","0.0428942118511","29 /  29     "
"Endothelin-converting enzyme 1","ECE1","P42892","CHEMBL4791","Protease","0.0428942118511","15 /  0     "
"Peroxisome proliferator-activated receptor alpha","PPARA","Q07869","CHEMBL239","Nuclear receptor","0.0428942118511","94 /  0     "
"Matrix metalloproteinase 12","MMP12","P39900","CHEMBL4393","Protease","0.0428942118511","17 /  0     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0428942118511","99 /  0     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0428942118511","86 /  0     "
"G protein-coupled receptor 44","PTGDR2","Q9Y5Y4","CHEMBL5071","Family A G protein-coupled receptor","0.0428942118511","448 /  0     "
"Metabotropic glutamate receptor 4","GRM4","Q14833","CHEMBL2736","Family C G protein-coupled receptor","0.0428942118511","3 /  0     "
"Phosphodiesterase 9A","PDE9A","O76083","CHEMBL3535","Phosphodiesterase","0.0428942118511","2 /  0     "
"Neprilysin","MME","P08473","CHEMBL1944","Protease","0.0428942118511","138 /  12     "
"Melatonin receptor 1A","MTNR1A","P48039","CHEMBL1945","Family A G protein-coupled receptor","0.0428942118511","2 /  0     "
"Leukocyte common antigen","PTPRC","P08575","CHEMBL3243","Enzyme","0.0428942118511","8 /  0     "
"Dual specificity phosphatase Cdc25A","CDC25A","P30304","CHEMBL3775","Phosphatase","0.0428942118511","2 /  0     "
"Dual specificity phosphatase Cdc25B","CDC25B","P30305","CHEMBL4804","Phosphatase","0.0428942118511","7 /  0     "
"Aldose reductase   (by homology)","AKR1B1","P15121","CHEMBL1900","Enzyme","0.0428942118511","295 /  0     "
"Heat shock 70 kDa protein 1","HSPA1A","P0DMV8","CHEMBL5460","Other cytosolic protein","0.0428942118511","9 /  0     "
"Carboxypeptidase B","CPB1","P15086","CHEMBL2552","Protease","0.0428942118511","13 /  2     "
"Oxoeicosanoid receptor 1","OXER1","Q8TDS5","CHEMBL1628461","Family A G protein-coupled receptor","0.0428942118511","4 /  0     "
"Peroxisome proliferator-activated receptor gamma","PPARG","P37231","CHEMBL235","Nuclear receptor","0.0428942118511","104 /  0     "
"Phosphodiesterase 7A","PDE7A","Q13946","CHEMBL3012","Phosphodiesterase","0.0428942118511","10 /  0     "
"Solute carrier family 22 member 12","SLC22A12","Q96S37","CHEMBL6120","Electrochemical transporter","0.0428942118511","67 /  0     "
"Carboxypeptidase A1","CPA1","P15085","CHEMBL2088","Protease","0.0428942118511","9 /  0     "
"Palmitoleoyl-protein carboxylesterase NOTUM","NOTUM","Q6P988","CHEMBL3714531","Hydrolase","0.0428942118511","51 /  0     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.0428942118511","5 /  0     "
"Interleukin-8","CXCL8","P10145","CHEMBL2157","Secreted protein","0.0428942118511","12 /  0     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.0428942118511","24 /  0     "
"Lysosomal protective protein","CTSA","P10619","CHEMBL6115","Protease","0.0428942118511","77 /  0     "
"Aldo-keto-reductase family 1 member C3","AKR1C3","P42330","CHEMBL4681","Enzyme","0.0428942118511","154 /  0     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.0428942118511","9 /  0     "
"Squalene synthetase","FDFT1","P37268","CHEMBL3338","Enzyme","0.0428942118511","9 /  0     "
"G-protein coupled receptor kinase 2","GRK2","P25098","CHEMBL4079","Kinase","0.0428942118511","3 /  0     "
"Free fatty acid receptor 1","FFAR1","O14842","CHEMBL4422","Family A G protein-coupled receptor","0.0428942118511","93 /  0     "
"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2","ITGAL ICAM1 ITGB2","P20701 P05362 P05107","CHEMBL2096661","Membrane receptor","0.0428942118511","40 /  0     "
"Hydroxycarboxylic acid receptor 2","HCAR2","Q8TDS4","CHEMBL3785","Family A G protein-coupled receptor","0.0428942118511","28 /  0     "
"Serine/threonine-protein kinase NEK2","NEK2","P51955","CHEMBL3835","Kinase","0.0428942118511","5 /  0     "
"Integrin alpha2/beta1","ITGB1 ITGA2","P05556 P17301","CHEMBL3137268","Unclassified protein","0.0428942118511","29 /  0     "
"Poly [ADP-ribose] polymerase 2   (by homology)","PARP2","Q9UGN5","CHEMBL5366","Enzyme","0.0428942118511","4 /  0     "
"Aldehyde reductase   (by homology)","AKR1A1","P14550","CHEMBL2246","Enzyme","0.0428942118511","13 /  0     "
"Angiotensin-converting enzyme 2","ACE2","Q9BYF1","CHEMBL3736","Protease","0.0428942118511","6 /  0     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.0428942118511","18 /  0     "
"Casein kinase II alpha","CSNK2A1","P68400","CHEMBL3629","Kinase","0.0428942118511","106 /  0     "
"Branched-chain-amino-acid aminotransferase, mitochondrial","BCAT2","O15382","CHEMBL3616354","Transferase","0.0428942118511","4 /  0     "
"Poly [ADP-ribose] polymerase 10","PARP10","Q53GL7","CHEMBL2429708","Enzyme","0.0428942118511","5 /  0     "
"Inosine-5'-monophosphate dehydrogenase 2","IMPDH2","P12268","CHEMBL2002","Oxidoreductase","0.0428942118511","41 /  0     "
"Phosphodiesterase 4A","PDE4A","P27815","CHEMBL254","Phosphodiesterase","0.0428942118511","11 /  0     "
"Tankyrase-1","TNKS","O95271","CHEMBL6164","Enzyme","0.0428942118511","1 /  0     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.0428942118511","17 /  0     "
"Interleukin-8 receptor A","CXCR1","P25024","CHEMBL4029","Family A G protein-coupled receptor","0.0428942118511","1 /  0     "
"Fatty acid-binding protein, liver   (by homology)","FABP1","P07148","CHEMBL5421","Fatty acid binding protein family","0.0428942118511","7 /  0     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.0428942118511","4 /  0     "
"Thyroid hormone receptor alpha","THRA","P10827","CHEMBL1860","Nuclear receptor","0.0428942118511","27 /  0     "
"Thyroid hormone receptor beta-1","THRB","P10828","CHEMBL1947","Nuclear receptor","0.0428942118511","34 /  0     "
"Carnitine palmitoyltransferase 2","CPT2","P23786","CHEMBL3238","Enzyme","0.0428942118511","0 /  2     "
"Histone deacetylase 3","HDAC3","O15379","CHEMBL1829","Eraser","0.0428942118511","0 /  3     "
