"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Acyl coenzyme A:cholesterol acyltransferase","CES1","P23141","CHEMBL2265","Enzyme","0.0630257148888","27 /  30     "
"MAP kinase p38 alpha","MAPK14","Q16539","CHEMBL260","Kinase","0.0630257148888","5 /  19     "
"Monoamine oxidase B","MAOB","P27338","CHEMBL2039","Oxidoreductase","0.053517944289","50 /  27     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.053517944289","21 /  28     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.053517944289","0 /  9     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.053517944289","1 /  6     "
"Serotonin 1a (5-HT1a) receptor","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.053517944289","0 /  43     "
"Dopamine D3 receptor","DRD3","P35462","CHEMBL234","Family A G protein-coupled receptor","0.053517944289","0 /  17     "
"Carboxylesterase 2","CES2","O00748","CHEMBL3180","Enzyme","0.053517944289","14 /  2     "
"Kinesin-like protein 1","KIF11","P52732","CHEMBL4581","Other cytosolic protein","0.0439186325197","0 /  14     "
"Coagulation factor XIII","F13A1","P00488","CHEMBL4530","Aminoacyltransferase","0.0439186325197","1 /  0     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.0439186325197","5 /  0     "
"Carbonic anhydrase XIII","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.0439186325197","7 /  0     "
"Serotonin 2a (5-HT2a) receptor","HTR2A","P28223","CHEMBL224","Family A G protein-coupled receptor","0.0439186325197","0 /  38     "
"GABA-A receptor; alpha-5/beta-3/gamma-2","GABRB3 GABRG2 GABRA5","P28472 P18507 P31644","CHEMBL2094122","Ligand-gated ion channel","0.0439186325197","32 /  0     "
"Bromodomain-containing protein 9","BRD9","Q9H8M2","CHEMBL3108640","Reader","0.0439186325197","1 /  0     "
"Rho-associated protein kinase 2","ROCK2","O75116","CHEMBL2973","Kinase","0.0439186325197","0 /  56     "
"Kir3.1/Kir3.2","KCNJ6 KCNJ3","P48051 P48549","CHEMBL3038489","Voltage-gated ion channel","0.0439186325197","0 /  6     "
"Nociceptin receptor","OPRL1","P41146","CHEMBL2014","Family A G protein-coupled receptor","0.0439186325197","0 /  80     "
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0439186325197","0 /  120     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0439186325197","0 /  65     "
"7,8-dihydro-8-oxoguanine triphosphatase","NUDT1","P36639","CHEMBL3708265","Enzyme","0.0439186325197","4 /  0     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.0439186325197","7 /  8     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0439186325197","21 /  30     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0439186325197","25 /  24     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.0439186325197","12 /  2     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0439186325197","31 /  24     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.0439186325197","6 /  7     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.0439186325197","5 /  7     "
"Progesterone receptor","PGR","P06401","CHEMBL208","Nuclear receptor","0.0439186325197","0 /  17     "
"GABA-A receptor; alpha-3/beta-3/gamma-2","GABRB3 GABRA3 GABRG2","P28472 P34903 P18507","CHEMBL2094120","Ligand-gated ion channel","0.0439186325197","6 /  0     "
"GABA-A receptor; alpha-1/beta-3/gamma-2","GABRB3 GABRG2 GABRA1","P28472 P18507 P14867","CHEMBL2094121","Ligand-gated ion channel","0.0439186325197","6 /  0     "
"GABA-A receptor; alpha-2/beta-3/gamma-2","GABRA2 GABRB3 GABRG2","P47869 P28472 P18507","CHEMBL2094130","Ligand-gated ion channel","0.0439186325197","6 /  0     "
"Prostanoid EP4 receptor","PTGER4","P35408","CHEMBL1836","Family A G protein-coupled receptor","0.0439186325197","0 /  2     "
"Chymotrypsin C","CTRC","Q99895","CHEMBL2386","Protease","0.0439186325197","4 /  0     "
"Huntingtin","HTT","P42858","CHEMBL5514","Unclassified protein","0.0439186325197","4 /  0     "
"Dopamine D5 receptor","DRD5","P21918","CHEMBL1850","Family A G protein-coupled receptor","0.0439186325197","0 /  4     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.0439186325197","54 /  9     "
"Kir3.1/Kir3.4","KCNJ5 KCNJ3","P48544 P48549","CHEMBL3038488","Voltage-gated ion channel","0.0439186325197","1 /  10     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0439186325197","23 /  30     "
"Neurokinin 1 receptor","TACR1","P25103","CHEMBL249","Family A G protein-coupled receptor","0.0439186325197","0 /  7     "
"Lysine-specific demethylase 5A","KDM5A","P29375","CHEMBL2424504","Eraser","0.0439186325197","1 /  0     "
"Lysine-specific demethylase 5B","KDM5B","Q9UGL1","CHEMBL3774295","Eraser","0.0439186325197","1 /  0     "
"Cytochrome P450 11B1","CYP11B1","P15538","CHEMBL1908","Cytochrome P450","0.0","48 /  39     "
"Protein-glutamine gamma-glutamyltransferase","TGM2","P21980","CHEMBL2730","Enzyme","0.0","2 /  8     "
"Interleukin-8","CXCL8","P10145","CHEMBL2157","Secreted protein","0.0","0 /  6     "
"Aldose reductase   (by homology)","AKR1B1","P15121","CHEMBL1900","Enzyme","0.0","0 /  18     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.0","0 /  2     "
"Cyclin-dependent kinase 2/cyclin E1","CCNE1 CDK2","P24864 P24941","CHEMBL1907605","Kinase","0.0","1 /  0     "
"Cyclin-dependent kinase 5/CDK5 activator 1","CDK5","Q00535","CHEMBL4036","Kinase","0.0","1 /  0     "
"Thymidylate synthase","TYMS","P04818","CHEMBL1952","Transferase","0.0","5 /  0     "
"Integrin alpha-4/beta-1","ITGB1 ITGA4","P05556 P13612","CHEMBL1907599","Membrane receptor","0.0","0 /  11     "
"C-C chemokine receptor type 3","CCR3","P51677","CHEMBL3473","Family A G protein-coupled receptor","0.0","0 /  5     "
"Neuronal acetylcholine receptor; alpha3/beta4","CHRNA3 CHRNB4","P32297 P30926","CHEMBL1907594","Ligand-gated ion channel","0.0","1 /  0     "
"Alpha-2b adrenergic receptor","ADRA2B","P18089","CHEMBL1942","Family A G protein-coupled receptor","0.0","3 /  0     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.0","11 /  0     "
"Arachidonate 15-lipoxygenase","ALOX15","P16050","CHEMBL2903","Enzyme","0.0","2 /  0     "
"Arachidonate 12-lipoxygenase","ALOX12","P18054","CHEMBL3687","Enzyme","0.0","1 /  0     "
"Inhibitor of NF-kappa-B kinase (IKK)","CHUK","O15111","CHEMBL3476","Kinase","0.0","7 /  0     "
"c-Jun N-terminal kinase 3","MAPK10","P53779","CHEMBL2637","Kinase","0.0","0 /  10     "
"LIM domain kinase 1","LIMK1","P53667","CHEMBL3836","Kinase","0.0","12 /  0     "
"Microtubule-associated protein tau","MAPT","P10636","CHEMBL1293224","Unclassified protein","0.0","0 /  26     "
"Alpha-synuclein","SNCA","P37840","CHEMBL6152","Unclassified protein","0.0","0 /  24     "
"Quinone reductase 2","NQO2","P16083","CHEMBL3959","Enzyme","0.0","3 /  3     "
"Thyroid peroxidase","TPO","P07202","CHEMBL1839","Oxidoreductase","0.0","1 /  0     "
"Myeloperoxidase","MPO","P05164","CHEMBL2439","Enzyme","0.0","6 /  0     "
"Butyrylcholinesterase","BCHE","P06276","CHEMBL1914","Hydrolase","0.0","4 /  12     "
"Delta opioid receptor","OPRD1","P41143","CHEMBL236","Family A G protein-coupled receptor","0.0","0 /  36     "
"Cytochrome P450 2A6","CYP2A6","P11509","CHEMBL5282","Cytochrome P450","0.0","16 /  0     "
"Vascular endothelial growth factor receptor 1   (by homology)","FLT1","P17948","CHEMBL1868","Kinase","0.0","0 /  21     "
"Platelet-derived growth factor receptor beta","PDGFRB","P09619","CHEMBL1913","Kinase","0.0","0 /  6     "
"DNA ligase 1","LIG1","P18858","CHEMBL5694","Enzyme","0.0","0 /  1     "
"Histone deacetylase 1","HDAC1","Q13547","CHEMBL325","Eraser","0.0","0 /  47     "
"Cholesterol esterase","CEL","P19835","CHEMBL3219","Enzyme","0.0","4 /  0     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.0","3 /  0     "
"Phosphodiesterase 9A","PDE9A","O76083","CHEMBL3535","Phosphodiesterase","0.0","1 /  0     "
"Mucosa-associated lymphoid tissue lymphoma translocation protein 1","MALT1","Q9UDY8","CHEMBL3632452","Hydrolase","0.0","2 /  0     "
"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2","ITGAL ICAM1 ITGB2","P20701 P05362 P05107","CHEMBL2096661","Membrane receptor","0.0","0 /  1     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.0","0 /  10     "
"Ubiquitin carboxyl-terminal hydrolase 10","USP10","Q14694","CHEMBL3407323","Enzyme","0.0","1 /  0     "
"Ubiquitin carboxyl-terminal hydrolase 13","USP13","Q92995","CHEMBL3407324","Enzyme","0.0","1 /  0     "
"Tyrosine-protein kinase TYK2","TYK2","P29597","CHEMBL3553","Kinase","0.0","11 /  0     "
"Induced myeloid leukemia cell differentiation protein Mcl-1","MCL1","Q07820","CHEMBL4361","Other cytosolic protein","0.0","5 /  0     "
"HERG","KCNH2","Q12809","CHEMBL240","Voltage-gated ion channel","0.0","0 /  20     "
"Histone deacetylase 3","HDAC3","O15379","CHEMBL1829","Eraser","0.0","0 /  20     "
"Potassium channel, inwardly rectifying, subfamily J, member 11","KCNJ11","Q14654","CHEMBL1886","Voltage-gated ion channel","0.0","0 /  32     "
"Malonyl-CoA decarboxylase","MLYCD","O95822","CHEMBL4698","Enzyme","0.0","0 /  17     "
"CREB-binding protein/p53","CREBBP","Q92793","CHEMBL5747","Writer","0.0","1 /  0     "
"Metabotropic glutamate receptor 4","GRM4","Q14833","CHEMBL2736","Family C G protein-coupled receptor","0.0","14 /  0     "
"Norepinephrine transporter","SLC6A2","P23975","CHEMBL222","Electrochemical transporter","0.0","15 /  39     "
"Acetyl-CoA carboxylase 2","ACACB","O00763","CHEMBL4829","Ligase","0.0","0 /  27     "
"Adenosine A2a receptor","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.0","26 /  0     "
"Regulator of G-protein signaling 4","RGS4","P49798","CHEMBL1795091","Unclassified protein","0.0","1 /  0     "
"Adenosine A1 receptor","ADORA1","P30542","CHEMBL226","Family A G protein-coupled receptor","0.0","26 /  0     "
"Histone acetyltransferase PCAF","KAT2B","Q92831","CHEMBL5500","Writer","0.0","2 /  0     "
"Caspase-4","CASP4","P49662","CHEMBL2226","Protease","0.0","0 /  2     "
"Caspase-9","CASP9","P55211","CHEMBL2273","Protease","0.0","0 /  2     "
"Caspase-6","CASP6","P55212","CHEMBL3308","Protease","0.0","0 /  2     "
"Caspase-7","CASP7","P55210","CHEMBL3468","Protease","0.0","0 /  3     "
"Histone deacetylase 2","HDAC2","Q92769","CHEMBL1937","Eraser","0.0","0 /  6     "
