"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Cannabinoid receptor 1","CNR1","P21554","CHEMBL218","Family A G protein-coupled receptor","0.732224773973","122 /  82     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.155528102326","86 /  31     "
"Anandamide amidohydrolase","FAAH","O00519","CHEMBL2243","Enzyme","0.114337558605","18 /  21     "
"Protein kinase C alpha","PRKCA","P17252","CHEMBL299","Kinase","0.114337558605","42 /  5     "
"Peroxisome proliferator-activated receptor alpha","PPARA","Q07869","CHEMBL239","Nuclear receptor","0.114337558605","2 /  1     "
"Vanilloid receptor","TRPV1","Q8NER1","CHEMBL4794","Voltage-gated ion channel","0.114337558605","6 /  3     "
"Glucose-dependent insulinotropic receptor","GPR119","Q8TDV5","CHEMBL5652","Family A G protein-coupled receptor","0.114337558605","2 /  1     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.0978745343258","0 /  4     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.0978745343258","20 /  53     "
"Phospholipase A2 group IIA","PLA2G2A","P14555","CHEMBL3474","Enzyme","0.0978745343258","1 /  8     "
"Neprilysin","MME","P08473","CHEMBL1944","Protease","0.0978745343258","0 /  32     "
"Phospholipase A2 group V","PLA2G5","P39877","CHEMBL4323","Enzyme","0.0978745343258","0 /  3     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.0978745343258","15 /  23     "
"Epoxide hydrolase 1","EPHX1","P07099","CHEMBL1968","Protease","0.0978745343258","0 /  26     "
"N-acylsphingosine-amidohydrolase","NAAA","Q02083","CHEMBL4349","Enzyme","0.0978745343258","0 /  5     "
"Aspartyl aminopeptidase","DNPEP","Q9ULA0","CHEMBL2761","Protease","0.0978745343258","0 /  2     "
"Steroid 5-alpha-reductase 2","SRD5A2","P31213","CHEMBL1856","Oxidoreductase","0.0978745343258","0 /  32     "
"Acetyl-CoA carboxylase 2","ACACB","O00763","CHEMBL4829","Ligase","0.0978745343258","35 /  0     "
"Dynamin-1","DNM1","Q05193","CHEMBL4958","Enzyme","0.0978745343258","1 /  12     "
"Neuronal acetylcholine receptor; alpha4/beta2","CHRNA4 CHRNB2","P43681 P17787","CHEMBL1907589","Ligand-gated ion channel","0.0978745343258","0 /  38     "
"Neuronal acetylcholine receptor; alpha3/beta4","CHRNA3 CHRNB4","P32297 P30926","CHEMBL1907594","Ligand-gated ion channel","0.0978745343258","0 /  17     "
"P-selectin","SELP","P16109","CHEMBL5378","Adhesion","0.0978745343258","0 /  1     "
"Dipeptidyl peptidase IV","DPP4","P27487","CHEMBL284","Protease","0.0978745343258","0 /  201     "
"Integrin alpha-IIb/beta-3","ITGA2B ITGB3","P08514 P05106","CHEMBL2093869","Membrane receptor","0.0978745343258","3 /  28     "
"Thrombin and coagulation factor X","F10","P00742","CHEMBL244","Protease","0.0978745343258","10 /  0     "
"Steroid 5-alpha-reductase 1","SRD5A1","P18405","CHEMBL1787","Oxidoreductase","0.0978745343258","0 /  33     "
"3-keto-steroid reductase","HSD17B7","P56937","CHEMBL5999","Enzyme","0.0978745343258","0 /  3     "
"Metabotropic glutamate receptor 5","GRM5","P41594","CHEMBL3227","Family C G protein-coupled receptor","0.0978745343258","0 /  2     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.0978745343258","2 /  1     "
"Thymidylate synthase   (by homology)","TYMS","P04818","CHEMBL1952","Transferase","0.0978745343258","4 /  0     "
"Squalene monooxygenase","SQLE","Q14534","CHEMBL3592","Enzyme","0.0978745343258","3 /  0     "
"Polyamine oxidase","PAOX","Q6QHF9","CHEMBL2105","Enzyme","0.0978745343258","0 /  6     "
"Intercellular adhesion molecule (ICAM-1), Integrin alpha-L/beta-2","ITGAL ICAM1 ITGB2","P20701 P05362 P05107","CHEMBL2096661","Membrane receptor","0.0","3 /  0     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.0","8 /  58     "
"Vitamin D receptor","VDR","P11473","CHEMBL1977","Nuclear receptor","0.0","39 /  0     "
"Phospholipase A2 group IIC","PLA2G2C","Q5R387","CHEMBL2097","Enzyme","0.0","0 /  4     "
"Group X secretory phospholipase A2","PLA2G10","O15496","CHEMBL4342","Enzyme","0.0","0 /  2     "
"Serotonin 2a (5-HT2a) receptor","HTR2A","P28223","CHEMBL224","Family A G protein-coupled receptor","0.0","245 /  0     "
"MAP kinase ERK2","MAPK1","P28482","CHEMBL4040","Kinase","0.0","10 /  0     "
"Heat shock protein HSP 90-alpha","HSP90AA1","P07900","CHEMBL3880","Other cytosolic protein","0.0","35 /  0     "
"Sphingosine 1-phosphate receptor Edg-3","S1PR3","Q99500","CHEMBL3892","Family A G protein-coupled receptor","0.0","76 /  0     "
"Sphingosine 1-phosphate receptor Edg-1","S1PR1","P21453","CHEMBL4333","Family A G protein-coupled receptor","0.0","107 /  0     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.0","12 /  0     "
"Tyrosine-protein kinase HCK","HCK","P08631","CHEMBL3234","Kinase","0.0","5 /  0     "
"Ceramide glucosyltransferase","UGCG","Q16739","CHEMBL2063","Transferase","0.0","0 /  8     "
"Leucine aminopeptidase","LAP3","P28838","CHEMBL3965","Protease","0.0","0 /  5     "
"Dipeptidyl peptidase II","DPP7","Q9UHL4","CHEMBL3976","Protease","0.0","0 /  27     "
"NAD-dependent deacetylase sirtuin 2","SIRT2","Q8IXJ6","CHEMBL4462","Eraser","0.0","0 /  13     "
"Neuronal acetylcholine receptor protein alpha-7 subunit","CHRNA7","P36544","CHEMBL2492","Ligand-gated ion channel","0.0","0 /  12     "
"Diacylglycerol O-acyltransferase 1","DGAT1","O75907","CHEMBL6009","Enzyme","0.0","10 /  0     "
"Prostanoid EP4 receptor","PTGER4","P35408","CHEMBL1836","Family A G protein-coupled receptor","0.0","0 /  4     "
"Prostanoid EP2 receptor","PTGER2","P43116","CHEMBL1881","Family A G protein-coupled receptor","0.0","0 /  6     "
"Prostanoid EP3 receptor","PTGER3","P43115","CHEMBL3710","Family A G protein-coupled receptor","0.0","0 /  3     "
"Neuronal acetylcholine receptor protein alpha-4 subunit","CHRNA4","P43681","CHEMBL1882","Ligand-gated ion channel","0.0","0 /  1     "
"Aminopeptidase B","RNPEP","Q9H4A4","CHEMBL2432","Protease","0.0","0 /  3     "
"Dipeptidyl peptidase VIII","DPP8","Q6V1X1","CHEMBL4657","Protease","0.0","0 /  22     "
"c-Jun N-terminal kinase 1","MAPK8","P45983","CHEMBL2276","Kinase","0.0","18 /  0     "
"c-Jun N-terminal kinase 2","MAPK9","P45984","CHEMBL4179","Kinase","0.0","7 /  0     "
"Autotaxin","ENPP2","Q13822","CHEMBL3691","Enzyme","0.0","8 /  0     "
"EZH2/SUZ12/EED/RBBP7/RBBP4","EZH2","Q15910","CHEMBL2189110","Writer","0.0","34 /  0     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.0","12 /  0     "
"Fatty acid synthase","FASN","P49327","CHEMBL4158","Transferase","0.0","5 /  0     "
"Dual specificity phosphatase Cdc25B   (by homology)","CDC25B","P30305","CHEMBL4804","Phosphatase","0.0","8 /  0     "
"Adenosine deaminase","ADA","P00813","CHEMBL1910","Hydrolase","0.0","3 /  0     "
"Butyrylcholinesterase","BCHE","P06276","CHEMBL1914","Hydrolase","0.0","0 /  11     "
"Focal adhesion kinase 1","PTK2","Q05397","CHEMBL2695","Kinase","0.0","1 /  0     "
"Protein kinase C gamma","PRKCG","P05129","CHEMBL2938","Kinase","0.0","6 /  0     "
"Protein kinase C beta","PRKCB","P05771","CHEMBL3045","Kinase","0.0","9 /  0     "
"High-affinity choline transporter   (by homology)","SLC5A7","Q9GZV3","CHEMBL4507","Electrochemical transporter","0.0","0 /  3     "
"Amiloride-sensitive sodium channel alpha-subunit","SCNN1A","P37088","CHEMBL1791","Ligand-gated ion channel","0.0","9 /  0     "
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0","12 /  0     "
"Delta opioid receptor","OPRD1","P41143","CHEMBL236","Family A G protein-coupled receptor","0.0","10 /  0     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.0","28 /  0     "
"Angiotensin-converting enzyme","ACE","P12821","CHEMBL1808","Protease","0.0","0 /  51     "
"FK506-binding protein 1A","FKBP1A","P62942","CHEMBL1902","Isomerase","0.0","0 /  9     "
"Niemann-Pick C1 protein","NPC1","O15118","CHEMBL1293277","Transporter","0.0","1 /  0     "
"Nuclear receptor ROR-gamma","RORC","P51449","CHEMBL1741186","Nuclear receptor","0.0","8 /  0     "
"Metastin receptor","KISS1R","Q969F8","CHEMBL5413","Family A G protein-coupled receptor","0.0","0 /  5     "
"Vasopressin V2 receptor","AVPR2","P30518","CHEMBL1790","Family A G protein-coupled receptor","0.0","9 /  0     "
"Vasopressin V1a receptor","AVPR1A","P37288","CHEMBL1889","Family A G protein-coupled receptor","0.0","9 /  0     "
"Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2)","NCOR2 HDAC3","Q9Y618 O15379","CHEMBL2111363","Eraser","0.0","0 /  2     "
"Histone deacetylase 11","HDAC11","Q96DB2","CHEMBL3310","Eraser","0.0","0 /  6     "
"Bile acid receptor FXR","NR1H4","Q96RI1","CHEMBL2047","Nuclear receptor","0.0","1 /  2     "
"Tyrosine-protein kinase JAK2","JAK2","O60674","CHEMBL2971","Kinase","0.0","9 /  0     "
"Acetyl-CoA carboxylase 1","ACACA","Q13085","CHEMBL3351","Enzyme","0.0","2 /  0     "
"Dipeptidyl peptidase IX","DPP9","Q86TI2","CHEMBL4793","Protease","0.0","0 /  7     "
"Dual specificity mitogen-activated protein kinase kinase 1","MAP2K1","Q02750","CHEMBL3587","Kinase","0.0","3 /  0     "
"Renin","REN","P00797","CHEMBL286","Protease","0.0","17 /  18     "
"Serotonin 1a (5-HT1a) receptor","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.0","8 /  0     "
