"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Aldehyde dehydrogenase","ALDH2","P05091","CHEMBL1935","Oxidoreductase","1.0","1 /  51     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","1.0","76 /  79     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","1.0","8 /  12     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","1.0","92 /  69     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","1.0","8 /  18     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","1.0","7 /  9     "
"Thromboxane-A synthase","TBXAS1","P24557","CHEMBL1835","Cytochrome P450","0.53629804873","1 /  2     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.53629804873","6 /  37     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.53629804873","6 /  6     "
"Maltase-glucoamylase","MGAM","O43451","CHEMBL2074","Hydrolase","0.53629804873","1 /  1     "
"Serotonin 2a (5-HT2a) receptor","HTR2A","P28223","CHEMBL224","Family A G protein-coupled receptor","0.53629804873","1 /  2     "
"Serotonin 2c (5-HT2c) receptor","HTR2C","P28335","CHEMBL225","Family A G protein-coupled receptor","0.53629804873","1 /  3     "
"Adenosine A1 receptor   (by homology)","ADORA1","P30542","CHEMBL226","Family A G protein-coupled receptor","0.53629804873","6 /  18     "
"Adenosine A2a receptor","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.53629804873","5 /  15     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","0.53629804873","10 /  5     "
"Estrogen-related receptor alpha","ESRRA","P11474","CHEMBL3429","Nuclear receptor","0.53629804873","2 /  2     "
"Estrogen-related receptor beta","ESRRB","O95718","CHEMBL3751","Nuclear receptor","0.53629804873","1 /  1     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","0.53629804873","6 /  25     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.387023621042","6 /  27     "
