"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","1.0","4 /  12     "
"P-glycoprotein 1","ABCB1","P08183","CHEMBL4302","Primary active transporter","0.951301028093","17 /  46     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.145250660164","10 /  19     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.129284219584","14 /  26     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","0.129284219584","1 /  47     "
"Serine/threonine-protein kinase AKT","AKT1","P31749","CHEMBL4282","Kinase","0.129284219584","4 /  4     "
"Arachidonate 15-lipoxygenase","ALOX15","P16050","CHEMBL2903","Enzyme","0.113285953487","6 /  6     "
"Beta-secretase 1","BACE1","P56817","CHEMBL4822","Protease","0.113285953487","18 /  16     "
"Cyclin-dependent kinase 1","CDK1","P06493","CHEMBL308","Kinase","0.113285953487","13 /  10     "
"Cytochrome P450 1B1","CYP1B1","Q16678","CHEMBL4878","Cytochrome P450","0.113285953487","0 /  44     "
"Induced myeloid leukemia cell differentiation protein Mcl-1","MCL1","Q07820","CHEMBL4361","Other cytosolic protein","0.113285953487","9 /  4     "
"Butyrylcholinesterase","BCHE","P06276","CHEMBL1914","Hydrolase","0.113285953487","4 /  7     "
"Acetylcholinesterase","ACHE","P22303","CHEMBL220","Hydrolase","0.113285953487","4 /  27     "
"Heat shock protein HSP 90-beta","HSP90AB1","P08238","CHEMBL4303","Other cytosolic protein","0.113285953487","22 /  0     "
"Heat shock protein HSP 90-alpha","HSP90AA1","P07900","CHEMBL3880","Other cytosolic protein","0.113285953487","46 /  0     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.113285953487","13 /  9     "
"Endoplasmin","HSP90B1","P14625","CHEMBL1075323","Other membrane protein","0.113285953487","44 /  0     "
"Arachidonate 12-lipoxygenase","ALOX12","P18054","CHEMBL3687","Enzyme","0.113285953487","7 /  6     "
"Pyruvate dehydrogenase kinase isoform 1","PDK1","Q15118","CHEMBL4766","Kinase","0.113285953487","38 /  0     "
"Estradiol 17-beta-dehydrogenase 2","HSD17B2","P37059","CHEMBL2789","Enzyme","0.113285953487","4 /  3     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","0.113285953487","4 /  3     "
"Tyrosinase","TYR","P14679","CHEMBL1973","Oxidoreductase","0.113285953487","0 /  1     "
"Multidrug resistance-associated protein 1","ABCC1","P33527","CHEMBL3004","Primary active transporter","0.113285953487","0 /  11     "
"Aryl hydrocarbon receptor","AHR","P35869","CHEMBL3201","Transcription factor","0.113285953487","0 /  1     "
"Estrogen-related receptor alpha","ESRRA","P11474","CHEMBL3429","Nuclear receptor","0.113285953487","0 /  1     "
"Glycogen synthase kinase-3 beta","GSK3B","P49841","CHEMBL262","Kinase","0.113285953487","7 /  4     "
"Peroxisome proliferator-activated receptor gamma","PPARG","P37231","CHEMBL235","Nuclear receptor","0.113285953487","2 /  2     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.113285953487","5 /  21     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.113285953487","10 /  26     "
"Nitric oxide synthase, inducible   (by homology)","NOS2","P35228","CHEMBL4481","Enzyme","0.113285953487","5 /  3     "
"Receptor-type tyrosine-protein phosphatase S","PTPRS","Q13332","CHEMBL2396508","Phosphatase","0.113285953487","0 /  7     "
"Death-associated protein kinase 1","DAPK1","P53355","CHEMBL2558","Kinase","0.113285953487","0 /  2     "
"DNA-3-methyladenine glycosylase","MPG","P29372","CHEMBL3396943","Enzyme","0.113285953487","0 /  1     "
"Maternal embryonic leucine zipper kinase","MELK","Q14680","CHEMBL4578","Kinase","0.113285953487","58 /  0     "
"Urokinase-type plasminogen activator","PLAU","P00749","CHEMBL3286","Protease","0.113285953487","5 /  0     "
"Aldose reductase   (by homology)","AKR1B1","P15121","CHEMBL1900","Enzyme","0.113285953487","7 /  66     "
"Dihydrofolate reductase","DHFR","P00374","CHEMBL202","Oxidoreductase","0.113285953487","1 /  0     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.113285953487","21 /  13     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.113285953487","12 /  16     "
"Histone acetyltransferase p300","EP300","Q09472","CHEMBL3784","Writer","0.113285953487","1 /  0     "
"Cyclin-dependent kinase 6","CDK6","Q00534","CHEMBL2508","Kinase","0.113285953487","2 /  4     "
"Microtubule-associated protein tau","MAPT","P10636","CHEMBL1293224","Unclassified protein","0.113285953487","0 /  1     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.113285953487","0 /  2     "
"DNA topoisomerase II alpha","TOP2A","P11388","CHEMBL1806","Isomerase","0.113285953487","0 /  1     "
"Myosin light chain kinase, smooth muscle","MYLK","Q15746","CHEMBL2428","Kinase","0.113285953487","0 /  1     "
"Myeloperoxidase","MPO","P05164","CHEMBL2439","Enzyme","0.113285953487","0 /  1     "
"PI3-kinase p85-alpha subunit","PIK3R1","P27986","CHEMBL2506","Enzyme","0.113285953487","0 /  1     "
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.113285953487","0 /  1     "
"Tyrosine-protein kinase SYK","SYK","P43405","CHEMBL2599","Kinase","0.113285953487","0 /  3     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.113285953487","0 /  1     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.113285953487","0 /  1     "
"Serine/threonine-protein kinase PLK1","PLK1","P53350","CHEMBL3024","Kinase","0.113285953487","0 /  2     "
"Casein kinase II alpha","CSNK2A1","P68400","CHEMBL3629","Kinase","0.113285953487","0 /  2     "
"Serine/threonine-protein kinase NEK2","NEK2","P51955","CHEMBL3835","Kinase","0.113285953487","0 /  2     "
"Serine/threonine-protein kinase NEK6","NEK6","Q9HC98","CHEMBL4309","Kinase","0.113285953487","0 /  2     "
"Phospholipase A2 group 1B","PLA2G1B","P04054","CHEMBL4426","Enzyme","0.113285953487","0 /  2     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.113285953487","0 /  1     "
"DNA-(apurinic or apyrimidinic site) lyase","APEX1","P27695","CHEMBL5619","Enzyme","0.113285953487","0 /  1     "
"Aldo-keto reductase family 1 member C2   (by homology)","AKR1C2","P52895","CHEMBL5847","Enzyme","0.113285953487","0 /  1     "
