"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Renin","REN","P00797","CHEMBL286","Protease","0.150097810701","0 /  15     "
"Carboxypeptidase B2 isoform A","CPB2","Q96IY4","CHEMBL3419","Protease","0.141787380829","23 /  30     "
"Integrin alpha-IIb/beta-3","ITGA2B ITGB3","P08514 P05106","CHEMBL2093869","Membrane receptor","0.133391037839","0 /  50     "
"Aminopeptidase B","RNPEP","Q9H4A4","CHEMBL2432","Protease","0.133391037839","1 /  4     "
"Angiotensin-converting enzyme","ACE","P12821","CHEMBL1808","Protease","0.133391037839","7 /  94     "
"Phospholipase A2 group IIA","PLA2G2A","P14555","CHEMBL3474","Enzyme","0.125075959828","0 /  6     "
"Phospholipase A2 group V","PLA2G5","P39877","CHEMBL4323","Enzyme","0.125075959828","0 /  3     "
"Xaa-Pro dipeptidase","PEPD","P12955","CHEMBL4185","Protease","0.125075959828","1 /  2     "
"Kynurenine 3-monooxygenase   (by homology)","KMO","O15229","CHEMBL2145","Oxidoreductase","0.125075959828","4 /  0     "
"GABA-B receptor","GABBR2 GABBR1","O75899 Q9UBS5","CHEMBL2111463","Family C G protein-coupled receptor","0.125075959828","16 /  0     "
"Kynureninase","KYNU","Q16719","CHEMBL5100","Enzyme","0.125075959828","4 /  0     "
"Excitatory amino acid transporter 2","SLC1A2","P43004","CHEMBL4973","Electrochemical transporter","0.125075959828","4 /  2     "
"Tyrosine 3-hydroxylase","TH","P07101","CHEMBL1969","Oxidoreductase","0.116739032206","1 /  0     "
"HLA class I histocompatibility antigen A-3","HLA-A","P04439","CHEMBL2632","Surface antigen","0.116739032206","0 /  35     "
"Inhibitor of apoptosis protein 3","XIAP","P98170","CHEMBL4198","Other cytosolic protein","0.116739032206","0 /  9     "
"Thrombin","F2","P00734","CHEMBL204","Protease","0.116739032206","3 /  17     "
"Epoxide hydratase   (by homology)","EPHX2","P34913","CHEMBL2409","Protease","0.116739032206","0 /  29     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.116739032206","0 /  4     "
"Carboxypeptidase N, catalytic subunit","CPN1","P15169","CHEMBL4713","Protease","0.116739032206","9 /  6     "
"Voltage-gated calcium channel alpha2/delta subunit 1   (by homology)","CACNA2D1","P54289","CHEMBL1919","Calcium channel auxiliary subunit alpha2delta family","0.116739032206","20 /  0     "
"Glutamate receptor ionotropic, AMPA 2","GRIA2","P42262","CHEMBL4016","Ligand-gated ion channel","0.116739032206","10 /  0     "
"Nitric-oxide synthase, brain","NOS1","P29475","CHEMBL3568","Enzyme","0.116739032206","16 /  12     "
"Protein kinase C alpha","PRKCA","P17252","CHEMBL299","Kinase","0.0","0 /  5     "
"Oligopeptide transporter small intestine isoform","SLC15A1","P46059","CHEMBL4605","Electrochemical transporter","0.0","3 /  0     "
"Calpain 1","CAPN1","P07384","CHEMBL3891","Protease","0.0","0 /  13     "
"Cathepsin (B and K)","CTSB","P07858","CHEMBL4072","Protease","0.0","0 /  9     "
"Sodium/glucose cotransporter 1","SLC5A1","P13866","CHEMBL4979","Electrochemical transporter","0.0","0 /  4     "
"Tyrosine-protein kinase FYN","FYN","P06241","CHEMBL1841","Kinase","0.0","2 /  0     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.0","3 /  0     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.0","1 /  0     "
"Leukotriene A4 hydrolase","LTA4H","P09960","CHEMBL4618","Protease","0.0","1 /  12     "
"Leucine aminopeptidase","LAP3","P28838","CHEMBL3965","Protease","0.0","1 /  6     "
"Complement factor B","CFB","P00751","CHEMBL5731","Protease","0.0","0 /  4     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.0","0 /  22     "
"Bile acid receptor FXR","NR1H4","Q96RI1","CHEMBL2047","Nuclear receptor","0.0","1 /  1     "
"Pepsinogen C   (by homology)","PGC","P20142","CHEMBL2136","Protease","0.0","0 /  3     "
"Angiotensin-converting enzyme 2","ACE2","Q9BYF1","CHEMBL3736","Protease","0.0","0 /  2     "
"Glyoxalase I","GLO1","Q04760","CHEMBL2424","Enzyme","0.0","0 /  1     "
"Furin","FURIN","P09958","CHEMBL2611","Protease","0.0","0 /  23     "
"Aspartyl aminopeptidase","DNPEP","Q9ULA0","CHEMBL2761","Protease","0.0","0 /  2     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.0","0 /  41     "
"Lysine-specific demethylase 4D-like","KDM4E","B2RXH2","CHEMBL1293226","Eraser","0.0","1 /  0     "
"Beta-secretase 1","BACE1","P56817","CHEMBL4822","Protease","0.0","0 /  24     "
"Neurotensin receptor 1   (by homology)","NTSR1","P30989","CHEMBL4123","Family A G protein-coupled receptor","0.0","0 /  6     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.0","1 /  3     "
"Betaine--homocysteine S-methyltransferase 1","BHMT","Q93088","CHEMBL4328","Enzyme","0.0","7 /  0     "
"Pepsin A","PGA5","P0DJD9","CHEMBL3295","Protease","0.0","0 /  8     "
"Neprilysin","MME","P08473","CHEMBL1944","Protease","0.0","2 /  55     "
"GABA-B receptor   (by homology)","GABBR1","Q9UBS5","CHEMBL2064","Family C G protein-coupled receptor","0.0","9 /  0     "
"FK506-binding protein 1A","FKBP1A","P62942","CHEMBL1902","Isomerase","0.0","0 /  15     "
"Cytosolic phospholipase A2","PLA2G4A","P47712","CHEMBL3816","Enzyme","0.0","0 /  1     "
"Cathepsin D","CTSD","P07339","CHEMBL2581","Protease","0.0","0 /  17     "
"Steroid 5-alpha-reductase 2","SRD5A2","P31213","CHEMBL1856","Oxidoreductase","0.0","0 /  18     "
"Aminopeptidase A","ENPEP","Q07075","CHEMBL3439","Protease","0.0","13 /  5     "
"Cannabinoid receptor 1","CNR1","P21554","CHEMBL218","Family A G protein-coupled receptor","0.0","0 /  53     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.0","0 /  16     "
"Serotonin 2b (5-HT2b) receptor","HTR2B","P41595","CHEMBL1833","Family A G protein-coupled receptor","0.0","1 /  0     "
"Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1","GFPT1","Q06210","CHEMBL1909481","Enzyme","0.0","2 /  0     "
"Serotonin 1a (5-HT1a) receptor","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.0","1 /  0     "
"Serotonin 2a (5-HT2a) receptor","HTR2A","P28223","CHEMBL224","Family A G protein-coupled receptor","0.0","1 /  0     "
"Serotonin 2c (5-HT2c) receptor","HTR2C","P28335","CHEMBL225","Family A G protein-coupled receptor","0.0","1 /  0     "
"Serotonin 7 (5-HT7) receptor","HTR7","P34969","CHEMBL3155","Family A G protein-coupled receptor","0.0","1 /  0     "
"Ornithine aminotransferase, mitochondrial","OAT","P04181","CHEMBL5954","Enzyme","0.0","1 /  0     "
"Neurotensin receptor 2","NTSR2","O95665","CHEMBL2514","Family A G protein-coupled receptor","0.0","0 /  3     "
"Lipoxin A4 receptor   (by homology)","FPR2","P25090","CHEMBL4227","Family A G protein-coupled receptor","0.0","0 /  1     "
"Subtilisin/kexin type 6","PCSK6","P29122","CHEMBL2951","Protease","0.0","0 /  10     "
"Hepatocyte growth factor activator","HGFAC","Q04756","CHEMBL3351190","Unclassified protein","0.0","0 /  3     "
"Disks large homolog 4","DLG4","P78352","CHEMBL5666","Unclassified protein","0.0","0 /  23     "
"Endoplasmic reticulum aminopeptidase 2","ERAP2","Q6P179","CHEMBL5043","Protease","0.0","1 /  0     "
"Acyl-CoA:dihydroxyacetonephosphateacyltransferase","GNPAT","O15228","CHEMBL4494","Enzyme","0.0","0 /  2     "
"Nitric oxide synthase, inducible","NOS2","P35228","CHEMBL4481","Enzyme","0.0","25 /  16     "
"Receptor-type tyrosine-protein phosphatase alpha","PTPRA","P18433","CHEMBL3918","Phosphatase","0.0","1 /  0     "
"DNA-(apurinic or apyrimidinic site) lyase","APEX1","P27695","CHEMBL5619","Enzyme","0.0","1 /  0     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.0","0 /  21     "
"Phospholipase A2 group IIC","PLA2G2C","Q5R387","CHEMBL2097","Enzyme","0.0","0 /  3     "
"Group X secretory phospholipase A2","PLA2G10","O15496","CHEMBL4342","Enzyme","0.0","0 /  2     "
"Metabotropic glutamate receptor 3","GRM3","Q14832","CHEMBL2888","Family C G protein-coupled receptor","0.0","16 /  1     "
"Metabotropic glutamate receptor 6","GRM6","O15303","CHEMBL4573","Family C G protein-coupled receptor","0.0","8 /  2     "
"Metabotropic glutamate receptor 2","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.0","74 /  3     "
"Dipeptidyl peptidase IV","DPP4","P27487","CHEMBL284","Protease","0.0","4 /  239     "
"Epoxide hydrolase 1","EPHX1","P07099","CHEMBL1968","Protease","0.0","0 /  14     "
"Dipeptidyl peptidase II","DPP7","Q9UHL4","CHEMBL3976","Protease","0.0","0 /  30     "
"N-acylsphingosine-amidohydrolase   (by homology)","NAAA","Q02083","CHEMBL4349","Enzyme","0.0","0 /  3     "
"NAD-dependent deacetylase sirtuin 2","SIRT2","Q8IXJ6","CHEMBL4462","Eraser","0.0","0 /  6     "
"Fibroblast activation protein alpha","FAP","Q12884","CHEMBL4683","Protease","0.0","0 /  6     "
"NAD-dependent deacetylase sirtuin 1","SIRT1","Q96EB6","CHEMBL4506","Eraser","0.0","0 /  14     "
"Dipeptidyl peptidase VIII","DPP8","Q6V1X1","CHEMBL4657","Protease","0.0","0 /  30     "
"Aminopeptidase N","ANPEP","P15144","CHEMBL1907","Protease","0.0","8 /  6     "
"Cathepsin E","CTSE","P14091","CHEMBL3092","Protease","0.0","0 /  1     "
"Protein kinase C epsilon","PRKCE","Q02156","CHEMBL3582","Kinase","0.0","0 /  1     "
"Cathepsin L","CTSL","P07711","CHEMBL3837","Protease","0.0","0 /  5     "
"ADAM9","ADAM9","Q13443","CHEMBL5982","Protease","0.0","0 /  1     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.0","0 /  1     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.0","3 /  3     "
"Ornithine carbamoyltransferase","OTC","P00480","CHEMBL2222","Enzyme","0.0","0 /  1     "
"Prostanoid EP4 receptor","PTGER4","P35408","CHEMBL1836","Family A G protein-coupled receptor","0.0","0 /  3     "
"Prostanoid EP2 receptor","PTGER2","P43116","CHEMBL1881","Family A G protein-coupled receptor","0.0","0 /  3     "
"Prostanoid EP3 receptor","PTGER3","P43115","CHEMBL3710","Family A G protein-coupled receptor","0.0","0 /  3     "
"Arginase-1","ARG1","P05089","CHEMBL1075097","Enzyme","0.0","1 /  0     "
"Nitric-oxide synthase, endothelial","NOS3","P29474","CHEMBL4803","Enzyme","0.0","13 /  9     "
