"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.127302569502","111 /  57     "
"Tubulin beta-1 chain","TUBB1","Q9H4B7","CHEMBL1915","Structural protein","0.119403562123","9 /  10     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.11150186548","76 /  25     "
"HMG-CoA reductase","HMGCR","P04035","CHEMBL402","Oxidoreductase","0.11150186548","0 /  6     "
"Acetylcholinesterase","ACHE","P22303","CHEMBL220","Hydrolase","0.11150186548","21 /  147     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.11150186548","107 /  48     "
"Induced myeloid leukemia cell differentiation protein Mcl-1","MCL1","Q07820","CHEMBL4361","Other cytosolic protein","0.11150186548","12 /  11     "
"Apoptosis regulator Bcl-2","BCL2","P10415","CHEMBL4860","Other ion channel","0.11150186548","8 /  13     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.11150186548","24 /  8     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.11150186548","67 /  8     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.11150186548","17 /  14     "
"Cytochrome P450 1B1","CYP1B1","Q16678","CHEMBL4878","Cytochrome P450","0.11150186548","6 /  6     "
"NADPH oxidase 4","NOX4","Q9NPH5","CHEMBL1250375","Enzyme","0.11150186548","10 /  0     "
"Neuronal acetylcholine receptor protein alpha-7 subunit","CHRNA7","P36544","CHEMBL2492","Ligand-gated ion channel","0.11150186548","10 /  0     "
"Beta-glucuronidase","GUSB","P08236","CHEMBL2728","Enzyme","0.11150186548","9 /  0     "
"Dynamin-1","DNM1","Q05193","CHEMBL4958","Enzyme","0.11150186548","9 /  0     "
"Phosphodiesterase 4D","PDE4D","Q08499","CHEMBL288","Phosphodiesterase","0.11150186548","11 /  32     "
"Arachidonate 15-lipoxygenase","ALOX15","P16050","CHEMBL2903","Enzyme","0.11150186548","20 /  22     "
"Cytochrome P450 24A1   (by homology)","CYP24A1","Q07973","CHEMBL4521","Enzyme","0.11150186548","0 /  9     "
"Sterol 26-hydroxylase, mitochondrial","CYP27A1","Q02318","CHEMBL5992","Enzyme","0.11150186548","0 /  3     "
"Cyclin-dependent kinase 1/cyclin B1","CDK1 CCNB1","P06493 P14635","CHEMBL1907602","Other cytosolic protein","0.11150186548","7 /  0     "
"Cyclin-dependent kinase 2/cyclin E1","CCNE1 CDK2","P24864 P24941","CHEMBL1907605","Kinase","0.11150186548","14 /  0     "
"Nerve growth factor receptor Trk-A","NTRK1","P04629","CHEMBL2815","Kinase","0.11150186548","12 /  0     "
"Serine/threonine-protein kinase Aurora-A","AURKA","O14965","CHEMBL4722","Kinase","0.11150186548","55 /  0     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.11150186548","60 /  0     "
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.11150186548","17 /  13     "
