"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Acyl coenzyme A:cholesterol acyltransferase","CES1","P23141","CHEMBL2265","Enzyme","0.0743164735672","17 /  29     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.0544879468076","6 /  9     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.0544879468076","11 /  30     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.0544879468076","5 /  0     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.0544879468076","19 /  24     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.0544879468076","10 /  2     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.0544879468076","19 /  24     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.0544879468076","6 /  8     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.0544879468076","4 /  8     "
"Monoamine oxidase A","MAOA","P21397","CHEMBL1951","Oxidoreductase","0.0544879468076","17 /  28     "
"Monoamine oxidase B","MAOB","P27338","CHEMBL2039","Oxidoreductase","0.0544879468076","21 /  21     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.0544879468076","0 /  9     "
"Serotonin 1a (5-HT1a) receptor","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.0443083186041","0 /  43     "
"Dopamine D2 receptor","DRD2","P14416","CHEMBL217","Family A G protein-coupled receptor","0.0443083186041","0 /  142     "
"Dopamine D4 receptor","DRD4","P21917","CHEMBL219","Family A G protein-coupled receptor","0.0443083186041","0 /  82     "
"Dopamine D3 receptor","DRD3","P35462","CHEMBL234","Family A G protein-coupled receptor","0.0443083186041","0 /  18     "
"MAP kinase p38 alpha","MAPK14","Q16539","CHEMBL260","Kinase","0.0443083186041","1 /  16     "
"Kinesin-like protein 1","KIF11","P52732","CHEMBL4581","Other cytosolic protein","0.0443083186041","0 /  15     "
"Carboxylesterase 2","CES2","O00748","CHEMBL3180","Enzyme","0.033970689612","8 /  2     "
"Serotonin 2a (5-HT2a) receptor","HTR2A","P28223","CHEMBL224","Family A G protein-coupled receptor","0.033970689612","0 /  29     "
"Rho-associated protein kinase 2","ROCK2","O75116","CHEMBL2973","Kinase","0.033970689612","0 /  59     "
"Rho-associated protein kinase 1","ROCK1","Q13464","CHEMBL3231","Kinase","0.033970689612","0 /  7     "
"Kir3.1/Kir3.2","KCNJ6 KCNJ3","P48051 P48549","CHEMBL3038489","Voltage-gated ion channel","0.033970689612","0 /  6     "
"Serotonin 7 (5-HT7) receptor","HTR7","P34969","CHEMBL3155","Family A G protein-coupled receptor","0.033970689612","0 /  88     "
"Prostanoid EP4 receptor","PTGER4","P35408","CHEMBL1836","Family A G protein-coupled receptor","0.033970689612","0 /  2     "
"Neurokinin 1 receptor","TACR1","P25103","CHEMBL249","Family A G protein-coupled receptor","0.0238327432783","0 /  7     "
"Nociceptin receptor","OPRL1","P41146","CHEMBL2014","Family A G protein-coupled receptor","0.0238327432783","0 /  72     "
"Mu opioid receptor","OPRM1","P35372","CHEMBL233","Family A G protein-coupled receptor","0.0238327432783","0 /  121     "
"Kappa Opioid receptor","OPRK1","P41145","CHEMBL237","Family A G protein-coupled receptor","0.0238327432783","0 /  62     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.0238327432783","13 /  30     "
"Dopamine D5 receptor","DRD5","P21918","CHEMBL1850","Family A G protein-coupled receptor","0.0238327432783","0 /  4     "
"Vanilloid receptor","TRPV1","Q8NER1","CHEMBL4794","Voltage-gated ion channel","0.0238327432783","0 /  34     "
"Progesterone receptor","PGR","P06401","CHEMBL208","Nuclear receptor","0.0238327432783","0 /  16     "
"Protein-glutamine gamma-glutamyltransferase","TGM2","P21980","CHEMBL2730","Enzyme","0.0238327432783","2 /  9     "
"Integrin alpha-4/beta-1","ITGB1 ITGA4","P05556 P13612","CHEMBL1907599","Membrane receptor","0.0238327432783","0 /  14     "
"7,8-dihydro-8-oxoguanine triphosphatase","NUDT1","P36639","CHEMBL3708265","Enzyme","0.0","4 /  0     "
"Epidermal growth factor receptor erbB1","EGFR","P00533","CHEMBL203","Kinase","0.0","16 /  8     "
