"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Bile acid receptor FXR","NR1H4","Q96RI1","CHEMBL2047","Nuclear receptor","0.784021875813","37 /  4     "
"Angiotensin-converting enzyme   (by homology)","ACE","P12821","CHEMBL1808","Protease","0.114839422585","50 /  117     "
"Phospholipase A2 group V","PLA2G5","P39877","CHEMBL4323","Enzyme","0.106542925976","0 /  3     "
"Estradiol 17-beta-dehydrogenase 3","HSD17B3","P37058","CHEMBL4234","Enzyme","0.106542925976","0 /  4     "
"Aminopeptidase B","RNPEP","Q9H4A4","CHEMBL2432","Protease","0.106542925976","0 /  4     "
"Integrin alpha-IIb/beta-3","ITGA2B ITGB3","P08514 P05106","CHEMBL2093869","Membrane receptor","0.106542925976","362 /  38     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.106542925976","9 /  24     "
"Leucine aminopeptidase","LAP3","P28838","CHEMBL3965","Protease","0.106542925976","0 /  6     "
"Phospholipase A2 group IIA","PLA2G2A","P14555","CHEMBL3474","Enzyme","0.106542925976","19 /  7     "
"11-beta-hydroxysteroid dehydrogenase 1","HSD11B1","P28845","CHEMBL4235","Enzyme","0.106542925976","50 /  58     "
"Steroid 5-alpha-reductase 2","SRD5A2","P31213","CHEMBL1856","Oxidoreductase","0.106542925976","9 /  42     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.106542925976","10 /  0     "
"Prostanoid DP receptor","PTGDR","Q13258","CHEMBL4427","Family A G protein-coupled receptor","0.106542925976","61 /  0     "
"N-acylsphingosine-amidohydrolase   (by homology)","NAAA","Q02083","CHEMBL4349","Enzyme","0.106542925976","0 /  5     "
"Neprilysin","MME","P08473","CHEMBL1944","Protease","0.106542925976","38 /  73     "
"Ileal bile acid transporter","SLC10A2","Q12908","CHEMBL2778","Electrochemical transporter","0.106542925976","13 /  25     "
"Glucocorticoid receptor","NR3C1","P04150","CHEMBL2034","Nuclear receptor","0.106542925976","30 /  2     "
"Retinoic acid receptor gamma","RARG","P13631","CHEMBL2003","Nuclear receptor","0.106542925976","18 /  0     "
"Retinoic acid receptor beta","RARB","P10826","CHEMBL2008","Nuclear receptor","0.106542925976","25 /  0     "
"Retinoic acid receptor alpha","RARA","P10276","CHEMBL2055","Nuclear receptor","0.106542925976","19 /  0     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.106542925976","9 /  62     "
"Excitatory amino acid transporter 2","SLC1A2","P43004","CHEMBL4973","Electrochemical transporter","0.106542925976","0 /  4     "
"HLA class I histocompatibility antigen A-3","HLA-A","P04439","CHEMBL2632","Surface antigen","0.106542925976","0 /  33     "
"Acyl-CoA:dihydroxyacetonephosphateacyltransferase","GNPAT","O15228","CHEMBL4494","Enzyme","0.106542925976","0 /  3     "
"Glucagon receptor","GCGR","P47871","CHEMBL1985","Family B G protein-coupled receptor","0.106542925976","57 /  0     "
"TNF-alpha","TNF","P01375","CHEMBL1825","Secreted protein","0.106542925976","6 /  0     "
"Vitamin D receptor","VDR","P11473","CHEMBL1977","Nuclear receptor","0.106542925976","12 /  0     "
"Prostanoid EP4 receptor","PTGER4","P35408","CHEMBL1836","Family A G protein-coupled receptor","0.106542925976","197 /  5     "
"HMG-CoA reductase","HMGCR","P04035","CHEMBL402","Oxidoreductase","0.106542925976","319 /  0     "
"Renin","REN","P00797","CHEMBL286","Protease","0.106542925976","9 /  34     "
"Pepsinogen C   (by homology)","PGC","P20142","CHEMBL2136","Protease","0.106542925976","0 /  3     "
"Toll-like receptor (TLR7/TLR9)","TLR9","Q9NR96","CHEMBL5804","Toll-like and Il-1 receptors","0.106542925976","1 /  0     "
"Ceramide glucosyltransferase","UGCG","Q16739","CHEMBL2063","Transferase","0.106542925976","0 /  17     "
"Beta-glucocerebrosidase","GBA","P04062","CHEMBL2179","Enzyme","0.106542925976","0 /  42     "
"Beta-glucosidase","GBA2","Q9HCG7","CHEMBL3761","Enzyme","0.106542925976","0 /  31     "
"Fibroblast activation protein alpha","FAP","Q12884","CHEMBL4683","Protease","0.106542925976","0 /  6     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.106542925976","0 /  21     "
"Cytosolic phospholipase A2","PLA2G4A","P47712","CHEMBL3816","Enzyme","0.106542925976","47 /  1     "
