"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.823482474684","83 /  29     "
"Testis-specific androgen-binding protein","SHBG","P04278","CHEMBL3305","Secreted protein","0.193514525364","4 /  15     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.120823671646","356 /  63     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.120823671646","334 /  54     "
"Estradiol 17-beta-dehydrogenase 2","HSD17B2","P37059","CHEMBL2789","Enzyme","0.112748418065","125 /  2     "
"Dual specificity mitogen-activated protein kinase kinase 1","MAP2K1","Q02750","CHEMBL3587","Kinase","0.112748418065","4 /  1     "
"Norepinephrine transporter","SLC6A2","P23975","CHEMBL222","Electrochemical transporter","0.104671941128","7 /  87     "
"LXR-alpha","NR1H3","Q13133","CHEMBL2808","Nuclear receptor","0.104671941128","0 /  21     "
"LXR-beta","NR1H2","P55055","CHEMBL4093","Nuclear receptor","0.104671941128","0 /  20     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.104671941128","68 /  24     "
"NADPH oxidase 4","NOX4","Q9NPH5","CHEMBL1250375","Enzyme","0.104671941128","11 /  0     "
"Acyl-protein thioesterase 1","LYPLA1","O75608","CHEMBL1681631","Enzyme","0.104671941128","0 /  1     "
"Acyl-protein thioesterase 2","LYPLA2","O95372","CHEMBL1932891","Enzyme","0.104671941128","0 /  1     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","0.104671941128","140 /  38     "
"Serine/threonine-protein kinase B-raf","BRAF","P15056","CHEMBL5145","Kinase","0.104671941128","83 /  0     "
"Stem cell growth factor receptor","KIT","P10721","CHEMBL1936","Kinase","0.104671941128","7 /  0     "
"Neuronal acetylcholine receptor protein alpha-7 subunit","CHRNA7","P36544","CHEMBL2492","Ligand-gated ion channel","0.104671941128","10 /  0     "
"Fibroblast growth factor receptor 1","FGFR1","P11362","CHEMBL3650","Kinase","0.104671941128","6 /  0     "
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","0.104671941128","7 /  0     "
"Insulin receptor","INSR","P06213","CHEMBL1981","Kinase","0.104671941128","6 /  0     "
"Proto-oncogene c-JUN","JUN","P05412","CHEMBL4977","Transcription factor","0.104671941128","0 /  1     "
"Peroxisome proliferator-activated receptor delta   (by homology)","PPARD","Q03181","CHEMBL3979","Nuclear receptor","0.104671941128","0 /  27     "
"Dopamine transporter","SLC6A3","Q01959","CHEMBL238","Electrochemical transporter","0.104671941128","5 /  369     "
"Serine/threonine-protein kinase Sgk1","SGK1","O00141","CHEMBL2343","Kinase","0.104671941128","2 /  0     "
"Glucagon receptor","GCGR","P47871","CHEMBL1985","Family B G protein-coupled receptor","0.104671941128","8 /  0     "
"Dual specificty protein kinase CLK1","CLK1","P49759","CHEMBL4224","Kinase","0.104671941128","33 /  0     "
"Apoptosis regulator Bcl-2","BCL2","P10415","CHEMBL4860","Other ion channel","0.104671941128","11 /  0     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.104671941128","47 /  5     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.104671941128","55 /  0     "
"Dual specificity tyrosine-phosphorylation-regulated kinase 1B","DYRK1B","Q9Y463","CHEMBL5543","Kinase","0.104671941128","28 /  0     "
