"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Protein kinase C delta","PRKCD","Q05655","CHEMBL2996","Kinase","0.109232505061","94 /  44     "
"Protein kinase C alpha","PRKCA","P17252","CHEMBL299","Kinase","0.109232505061","158 /  204     "
"Protein kinase C beta","PRKCB","P05771","CHEMBL3045","Kinase","0.0822215166115","107 /  6     "
"Protein kinase C epsilon","PRKCE","Q02156","CHEMBL3582","Kinase","0.0822215166115","28 /  27     "
"Protein kinase C eta","PRKCH","P24723","CHEMBL3616","Kinase","0.0822215166115","23 /  4     "
"Protein kinase C theta","PRKCQ","Q04759","CHEMBL3920","Kinase","0.0822215166115","57 /  6     "
"Serine/threonine protein phosphatase PP1-gamma catalytic subunit","PPP1CC","P36873","CHEMBL4438","Phosphatase","0.0822215166115","1 /  3     "
"Serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform","PPP2CA","P67775","CHEMBL4703","Phosphatase","0.0822215166115","3 /  8     "
"Protein-tyrosine phosphatase 1B","PTPN1","P18031","CHEMBL335","Phosphatase","0.0822215166115","149 /  23     "
"3-phosphoinositide dependent protein kinase-1","PDPK1","O15530","CHEMBL2534","Kinase","0.0822215166115","92 /  0     "
"Proto-oncogene tyrosine-protein kinase ROS","ROS1","P08922","CHEMBL5568","Kinase","0.0822215166115","33 /  0     "
"C-C chemokine receptor type 1","CCR1","P32246","CHEMBL2413","Family A G protein-coupled receptor","0.0822215166115","123 /  0     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.0822215166115","82 /  7     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.0822215166115","227 /  0     "
"ALK tyrosine kinase receptor","ALK","Q9UM73","CHEMBL4247","Kinase","0.0822215166115","104 /  0     "
"Complement factor D","CFD","P00746","CHEMBL2176771","Protease","0.0822215166115","110 /  0     "
"MAP kinase ERK2","MAPK1","P28482","CHEMBL4040","Kinase","0.0822215166115","339 /  0     "
"Tyrosine-protein kinase SYK","SYK","P43405","CHEMBL2599","Kinase","0.0822215166115","580 /  0     "
"Endothelin receptor ET-A","EDNRA","P25101","CHEMBL252","Family A G protein-coupled receptor","0.0822215166115","281 /  3     "
"Beta-secretase 1","BACE1","P56817","CHEMBL4822","Protease","0.0822215166115","651 /  0     "
"Inosine-5'-monophosphate dehydrogenase 2","IMPDH2","P12268","CHEMBL2002","Oxidoreductase","0.0822215166115","71 /  0     "
"Melanin-concentrating hormone receptor 1","MCHR1","Q99705","CHEMBL344","Family A G protein-coupled receptor","0.0822215166115","198 /  0     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.0822215166115","200 /  0     "
"NAD-dependent deacetylase sirtuin 2","SIRT2","Q8IXJ6","CHEMBL4462","Eraser","0.0822215166115","6 /  0     "
"Tyrosine-protein kinase JAK3","JAK3","P52333","CHEMBL2148","Kinase","0.0822215166115","200 /  0     "
"HERG","KCNH2","Q12809","CHEMBL240","Voltage-gated ion channel","0.0822215166115","310 /  0     "
"Tyrosine-protein kinase JAK2","JAK2","O60674","CHEMBL2971","Kinase","0.0822215166115","321 /  0     "
"Cyclin-dependent kinase 4","CDK4","P11802","CHEMBL331","Kinase","0.0822215166115","144 /  0     "
"CDK2/Cyclin A","CCNA2 CDK2","P20248 P24941","CHEMBL3038469","Kinase","0.0822215166115","75 /  0     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.0822215166115","79 /  11     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.0822215166115","157 /  0     "
"Immunoglobulin epsilon Fc receptor","FCER2","P06734","CHEMBL2940","Membrane receptor","0.0822215166115","11 /  0     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.0822215166115","197 /  0     "
"Matrix metalloproteinase 1","MMP1","P03956","CHEMBL332","Protease","0.0822215166115","337 /  0     "
"Heat shock protein HSP 90-beta","HSP90AB1","P08238","CHEMBL4303","Other cytosolic protein","0.0822215166115","70 /  0     "
"Prostate specific antigen","KLK3","P07288","CHEMBL2099","Protease","0.0822215166115","10 /  0     "
"Liver glycogen phosphorylase","PYGL","P06737","CHEMBL2568","Enzyme","0.0822215166115","125 /  0     "
"Renin","REN","P00797","CHEMBL286","Protease","0.0822215166115","1039 /  0     "
"DNA-dependent protein kinase","PRKDC","P78527","CHEMBL3142","Kinase","0.0822215166115","141 /  0     "
"Matrix metalloproteinase 2","MMP2","P08253","CHEMBL333","Protease","0.0822215166115","278 /  0     "
"Protein phosphatase 2C beta","PPM1B","O75688","CHEMBL2845","Phosphatase","0.0822215166115","0 /  1     "
"Serine/threonine protein phosphatase 2A, 56 kDa regulatory subunit, alpha isoform","PPP2R5A","Q15172","CHEMBL4763","Phosphatase","0.0822215166115","0 /  1     "
"c-Jun N-terminal kinase 1","MAPK8","P45983","CHEMBL2276","Kinase","0.0822215166115","186 /  0     "
"c-Jun N-terminal kinase 3","MAPK10","P53779","CHEMBL2637","Kinase","0.0822215166115","108 /  0     "
"c-Jun N-terminal kinase 2","MAPK9","P45984","CHEMBL4179","Kinase","0.0822215166115","84 /  0     "
"Matrix metalloproteinase 8","MMP8","P22894","CHEMBL4588","Protease","0.0822215166115","133 /  0     "
"Cyclin-dependent kinase 5/CDK5 activator 1","CDK5R1 CDK5","Q15078 Q00535","CHEMBL1907600","Kinase","0.0822215166115","63 /  0     "
"Cyclin-dependent kinase 2/cyclin A","CDK2 CCNA1 CCNA2","P24941 P78396 P20248","CHEMBL2094128","Other cytosolic protein","0.0822215166115","70 /  0     "
"CDK9/cyclin T1","CDK9 CCNT1","P50750 O60563","CHEMBL2111389","Other cytosolic protein","0.0822215166115","28 /  0     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.0822215166115","37 /  0     "
"Casein kinase I alpha","CSNK1A1","P48729","CHEMBL2793","Kinase","0.0822215166115","9 /  0     "
"Von Hippel-Lindau disease tumor suppressor/Elongin B/Elongin C","VHL","P40337","CHEMBL3108660","Unclassified protein","0.0822215166115","15 /  0     "
"Caspase-1","CASP1","P29466","CHEMBL4801","Protease","0.0822215166115","142 /  0     "
"Ephrin receptor","EPHB4","P54760","CHEMBL5147","Kinase","0.0822215166115","52 /  0     "
"Mitogen-activated protein kinase kinase kinase 14","MAP3K14","Q99558","CHEMBL5888","Kinase","0.0822215166115","299 /  0     "
"Endothelin receptor ET-B","EDNRB","P24530","CHEMBL1785","Family A G protein-coupled receptor","0.0822215166115","119 /  0     "
"Tyrosine-protein kinase receptor FLT3","FLT3","P36888","CHEMBL1974","Kinase","0.0822215166115","134 /  0     "
"Period circadian protein homolog 2","PER2","O15055","CHEMBL3751648","Unclassified protein","0.0822215166115","4 /  0     "
"Sodium/glucose cotransporter 2","SLC5A2","P31639","CHEMBL3884","Electrochemical transporter","0.0822215166115","636 /  0     "
"Sodium/glucose cotransporter 1","SLC5A1","P13866","CHEMBL4979","Electrochemical transporter","0.0822215166115","179 /  0     "
"Mitotic checkpoint serine/threonine-protein kinase BUB1","BUB1","O43683","CHEMBL1772932","Enzyme","0.0822215166115","1 /  0     "
"P2X purinoceptor 3","P2RX3","P56373","CHEMBL2998","Ligand-gated ion channel","0.0822215166115","327 /  0     "
"Leukotriene B4 receptor 1","LTB4R","Q15722","CHEMBL3911","Family A G protein-coupled receptor","0.0822215166115","45 /  0     "
"GABA receptor alpha-5 subunit","GABRA5","P31644","CHEMBL5112","Ligand-gated ion channel","0.0822215166115","124 /  0     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.0822215166115","2 /  0     "
"Thrombin and coagulation factor X","F10","P00742","CHEMBL244","Protease","0.0822215166115","377 /  0     "
"Transforming protein p21/H-Ras-1","HRAS","P01112","CHEMBL2167","Other cytosolic protein","0.0822215166115","7 /  0     "
"Phosphodiesterase 2A","PDE2A","O00408","CHEMBL2652","Phosphodiesterase","0.0822215166115","81 /  0     "
"Phosphodiesterase 4B","PDE4B","Q07343","CHEMBL275","Phosphodiesterase","0.0822215166115","120 /  0     "
"HMG-CoA reductase","HMGCR","P04035","CHEMBL402","Oxidoreductase","0.0822215166115","131 /  80     "
"Cyclin-dependent kinase 2","CDK2","P24941","CHEMBL301","Kinase","0.0822215166115","196 /  0     "
"Growth factor receptor-bound protein 2","GRB2","P62993","CHEMBL3663","Other cytosolic protein","0.0822215166115","30 /  0     "
"Monocarboxylate transporter 1","SLC16A1","P53985","CHEMBL4360","Electrochemical transporter","0.0822215166115","26 /  0     "
"Leucine-rich repeat serine/threonine-protein kinase 2","LRRK2","Q5S007","CHEMBL1075104","Kinase","0.0822215166115","98 /  0     "
"G protein-coupled receptor kinase 7","GRK7","Q8WTQ7","CHEMBL1075133","Kinase","0.0822215166115","3 /  0     "
"Serine/threonine-protein kinase 38","STK38","Q15208","CHEMBL1075155","Kinase","0.0822215166115","2 /  0     "
"Homeodomain-interacting protein kinase 4","HIPK4","Q8NE63","CHEMBL1075167","Kinase","0.0822215166115","6 /  0     "
"Serine/threonine-protein kinase/endoribonuclease IRE1","ERN1","O75460","CHEMBL1163101","Enzyme","0.0822215166115","14 /  0     "
"Serine/threonine-protein kinase OSR1","OXSR1","O95747","CHEMBL1163104","Kinase","0.0822215166115","2 /  0     "
"STE20/SPS1-related proline-alanine-rich protein kinase","STK39","Q9UEW8","CHEMBL1163108","Kinase","0.0822215166115","2 /  0     "
"Mitogen-activated protein kinase kinase kinase 13","MAP3K13","O43283","CHEMBL1163124","Kinase","0.0822215166115","3 /  0     "
"Serine/threonine-protein kinase ICK","ICK","Q9UPZ9","CHEMBL1163126","Kinase","0.0822215166115","3 /  0     "
"Mitogen-activated protein kinase kinase kinase 15","MAP3K15","Q6ZN16","CHEMBL1163127","Kinase","0.0822215166115","2 /  0     "
"Microtubule-associated serine/threonine-protein kinase 1","MAST1","Q9Y2H9","CHEMBL1163128","Kinase","0.0822215166115","2 /  0     "
"Serine/threonine-protein kinase SBK1","SBK1","Q52WX2","CHEMBL1163129","Kinase","0.0822215166115","4 /  0     "
"Hormonally up-regulated neu tumor-associated kinase","HUNK","P57058","CHEMBL1795165","Enzyme","0.0822215166115","4 /  0     "
"Tyrosine-protein kinase FYN","FYN","P06241","CHEMBL1841","Kinase","0.0822215166115","18 /  0     "
"Macrophage colony stimulating factor receptor","CSF1R","P07333","CHEMBL1844","Kinase","0.0822215166115","124 /  0     "
"Tyrosine-protein kinase ABL","ABL1","P00519","CHEMBL1862","Kinase","0.0822215166115","118 /  0     "
"Vascular endothelial growth factor receptor 1","FLT1","P17948","CHEMBL1868","Kinase","0.0822215166115","37 /  0     "
"Serine/threonine-protein kinase PRP4 homolog","PRPF4B","Q13523","CHEMBL1908382","Enzyme","0.0822215166115","3 /  0     "
"SNF-related serine/threonine-protein kinase","SNRK","Q9NRH2","CHEMBL1908384","Enzyme","0.0822215166115","1 /  0     "
"Dual serine/threonine and tyrosine protein kinase","DSTYK","Q6XUX3","CHEMBL1908386","Enzyme","0.0822215166115","2 /  0     "
"Mitogen-activated protein kinase kinase kinase 12","MAP3K12","Q12852","CHEMBL1908389","Enzyme","0.0822215166115","70 /  0     "
"Platelet-derived growth factor receptor beta","PDGFRB","P09619","CHEMBL1913","Kinase","0.0822215166115","37 /  0     "
"Stem cell growth factor receptor","KIT","P10721","CHEMBL1936","Kinase","0.0822215166115","68 /  0     "
"Vascular endothelial growth factor receptor 3","FLT4","P35916","CHEMBL1955","Kinase","0.0822215166115","32 /  0     "
"Insulin receptor","INSR","P06213","CHEMBL1981","Kinase","0.0822215166115","58 /  0     "
"Equilibrative nucleoside transporter 1","SLC29A1","Q99808","CHEMBL1997","Electrochemical transporter","0.0822215166115","81 /  0     "
"Platelet-derived growth factor receptor alpha","PDGFRA","P16234","CHEMBL2007","Kinase","0.0822215166115","11 /  0     "
